generator,benchmark,seed,fold,obj_name,episode_id,proposal_iter,proposal_nonbaseline,baseline_miou,proposal_miou,proposal_delta_miou,proposal_degraded,support_margin,foreground_margin,temporal_stability,temporal_baseline,temporal_deficit,support_fg_pass,source_file
PerSAM-F-compatible,Pascal-5i,45,3,172_class-15,Pascal-5i|fold3|172_class-15,4,1,0.3435202240943908,0.4322330355644226,0.0887128114700318,0,0.1336458921432495,0.19952809810638417,0.0564323950958383,1.0,0.9435676049041617,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,173_class-19,Pascal-5i|fold3|173_class-19,1,1,0.4348776042461395,0.3928513824939728,-0.04202622175216675,1,-0.0005967020988464355,0.08648377656936657,0.5060210816052048,1.0,0.49397891839479524,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,174_class-18,Pascal-5i|fold3|174_class-18,0,0,0.4249112010002136,0.4249112010002136,0.0,0,0.0,0.0,1.0,1.0,0.0,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,175_class-16,Pascal-5i|fold3|175_class-16,1,1,0.6666317582130432,0.7393693923950195,0.07273763418197632,0,0.002894282341003418,0.02648353576660145,0.6387122416534181,1.0,0.3612877583465819,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,176_class-19,Pascal-5i|fold3|176_class-19,4,1,0.3931089341640472,0.3862165808677673,-0.006892353296279907,1,0.01297128200531017,0.18577682971954346,0.9925583051450952,1.0,0.007441694854904757,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,177_class-18,Pascal-5i|fold3|177_class-18,4,1,0.819995641708374,0.975797176361084,0.15580153465270996,0,0.0023833513259887695,0.018362760543823242,0.9987393924486532,1.0,0.0012606075513468262,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,178_class-17,Pascal-5i|fold3|178_class-17,4,1,0.634635329246521,0.6133043169975281,-0.02133101224899292,1,0.0004303455352782093,0.00112229585647583,0.9987998191935408,1.0,0.0012001808064592279,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,179_class-18,Pascal-5i|fold3|179_class-18,3,1,0.9221938252449036,0.9329535961151124,0.010759770870208851,0,-0.00015592575073242188,0.04174923896789562,0.9663964807950796,1.0,0.03360351920492044,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,180_class-16,Pascal-5i|fold3|180_class-16,5,1,0.9909313917160034,0.9487714171409608,-0.042159974575042614,1,3.737211227394788e-05,0.012747228145599365,0.9777305095718116,1.0,0.022269490428188377,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,181_class-18,Pascal-5i|fold3|181_class-18,5,1,0.9859341979026794,0.9423877596855164,-0.043546438217163086,1,0.0004606246948244408,0.0014064311981202282,0.9917219242302656,1.0,0.008278075769734383,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,182_class-18,Pascal-5i|fold3|182_class-18,1,1,0.9500657916069032,0.9130194187164308,-0.03704637289047241,1,-0.00016337633132912366,-0.0006212592124937855,0.9974322491718726,1.0,0.0025677508281274353,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,183_class-19,Pascal-5i|fold3|183_class-19,3,1,0.7187304496765137,0.4444311857223511,-0.2742992639541626,1,0.00643688440322876,0.10676175355911255,0.1712589268613019,1.0,0.8287410731386982,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,184_class-16,Pascal-5i|fold3|184_class-16,3,1,0.3512381017208099,0.5961974859237671,0.2449593842029572,0,0.12453210353851318,0.2213466763496399,0.0696008693934005,1.0,0.9303991306065995,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,185_class-15,Pascal-5i|fold3|185_class-15,3,1,0.3168479800224304,0.3406558334827423,0.02380785346031189,0,-0.012010097503661998,0.20424187183380127,0.499950166585984,1.0,0.500049833414016,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,186_class-17,Pascal-5i|fold3|186_class-17,0,0,0.4169520735740661,0.4169520735740661,0.0,0,0.0,0.0,1.0,1.0,0.0,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
PerSAM-F-compatible,Pascal-5i,45,3,187_class-19,Pascal-5i|fold3|187_class-19,5,1,0.38785320520401,0.3763546347618103,-0.011498570442199707,1,0.0024397373199464,-0.0031261444091797985,0.9839879491185004,1.0,0.016012050881499595,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\pascal_f3_s45_full1000_fixed2\3\csvs\selector_original_candidates.csv
