obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition
1821_class-942,1,0.9788903594,0.9788353443,0.9790594578,0,0.9788353443,0.9788353443,0.9790594578,-0.0000550151,0.0000550151,0.0000000000,1,1,0
1822_class-942,1,0.9394179583,0.7504539490,0.9721350074,1,0.9394179583,0.7504539490,0.9721350074,0.0000000000,0.1889640093,0.1889640093,1,1,0
1823_class-942,5,0.9640133381,0.9302541018,0.9789878726,5,0.9640133381,0.9302541018,0.9789878726,0.0000000000,0.0337592363,0.0337592363,1,1,0
1824_class-942,1,0.9765138626,0.8487008214,0.9765138626,1,0.9765138626,0.8487008214,0.9765138626,0.0000000000,0.1278130412,0.1278130412,1,1,0
1825_class-942,5,0.6643879414,0.6707450151,0.6876637340,5,0.6643879414,0.6707450151,0.6876637340,0.0000000000,-0.0063570738,-0.0063570738,0,0,0
1826_class-942,3,0.9432865381,0.9405310154,0.9432865381,0,0.9405310154,0.9405310154,0.9432865381,-0.0027555227,0.0027555227,0.0000000000,1,1,0
1827_class-942,1,0.9534709454,0.9384170771,0.9646286964,1,0.9534709454,0.9384170771,0.9646286964,0.0000000000,0.0150538683,0.0150538683,1,1,0
1828_class-942,5,0.9872741699,0.9870871305,0.9873656631,0,0.9870871305,0.9870871305,0.9873656631,-0.0001870394,0.0001870394,0.0000000000,1,1,0
1829_class-942,3,0.8839567900,0.8749155998,0.8839567900,3,0.8839567900,0.8749155998,0.8839567900,0.0000000000,0.0090411901,0.0090411901,1,1,0
1830_class-943,4,0.9381073713,0.9396803379,0.9421987534,4,0.9381073713,0.9396803379,0.9421987534,0.0000000000,-0.0015729666,-0.0015729666,0,0,0
1831_class-943,3,0.9830579758,0.9835744500,0.9835744500,0,0.9835744500,0.9835744500,0.9835744500,0.0005164742,-0.0005164742,0.0000000000,0,1,1
1832_class-943,5,0.9829481840,0.9827857614,0.9829481840,5,0.9829481840,0.9827857614,0.9829481840,0.0000000000,0.0001624227,0.0001624227,1,1,0
1833_class-943,4,0.9679653645,0.9681729078,0.9681804180,0,0.9681729078,0.9681729078,0.9681804180,0.0002075434,-0.0002075434,0.0000000000,0,1,1
1834_class-943,1,0.9730308652,0.9701606631,0.9744687676,0,0.9701606631,0.9701606631,0.9744687676,-0.0028702021,0.0028702021,0.0000000000,1,1,0
1835_class-943,3,0.9603383541,0.9577960968,0.9671382904,3,0.9603383541,0.9577960968,0.9671382904,0.0000000000,0.0025422573,0.0025422573,1,1,0
1836_class-943,2,0.9400789738,0.9381882548,0.9424520731,0,0.9381882548,0.9381882548,0.9424520731,-0.0018907189,0.0018907189,0.0000000000,1,1,0
1837_class-943,1,0.9780182838,0.9776290655,0.9780182838,0,0.9776290655,0.9776290655,0.9780182838,-0.0003892183,0.0003892183,0.0000000000,1,1,0
1838_class-943,2,0.9886350632,0.9886726737,0.9887107015,2,0.9886350632,0.9886726737,0.9887107015,0.0000000000,-0.0000376105,-0.0000376105,0,0,0
1839_class-943,3,0.9773368835,0.9833597541,0.9833597541,3,0.9773368835,0.9833597541,0.9833597541,0.0000000000,-0.0060228705,-0.0060228705,0,0,0
1840_class-944,3,0.9733141065,0.9656239748,0.9740965962,0,0.9656239748,0.9656239748,0.9740965962,-0.0076901317,0.0076901317,0.0000000000,1,1,0
1841_class-944,5,0.9841874838,0.9840519428,0.9842776060,0,0.9840519428,0.9840519428,0.9842776060,-0.0001355410,0.0001355410,0.0000000000,1,1,0
1842_class-944,2,0.7510317564,0.7712743282,0.7731626034,2,0.7510317564,0.7712743282,0.7731626034,0.0000000000,-0.0202425718,-0.0202425718,0,0,0
1843_class-944,0,0.9878941774,0.9878941774,0.9879409671,0,0.9878941774,0.9878941774,0.9879409671,0.0000000000,0.0000000000,0.0000000000,1,1,0
1844_class-944,5,0.9769464731,0.9757046700,0.9769464731,5,0.9769464731,0.9757046700,0.9769464731,0.0000000000,0.0012418032,0.0012418032,1,1,0
1845_class-944,0,0.9804785848,0.9804785848,0.9804785848,0,0.9804785848,0.9804785848,0.9804785848,0.0000000000,0.0000000000,0.0000000000,1,1,0
1846_class-944,3,0.9741573930,0.9771757126,0.9790675640,3,0.9741573930,0.9771757126,0.9790675640,0.0000000000,-0.0030183196,-0.0030183196,0,0,0
1847_class-944,3,0.9674298167,0.9674475193,0.9680066109,0,0.9674475193,0.9674475193,0.9680066109,0.0000177026,-0.0000177026,0.0000000000,0,1,1
1848_class-944,1,0.9798817039,0.9801682234,0.9801682234,1,0.9798817039,0.9801682234,0.9801682234,0.0000000000,-0.0002865195,-0.0002865195,0,0,0
1849_class-944,4,0.8070290089,0.8181021214,0.8226282597,0,0.8181021214,0.8181021214,0.8226282597,0.0110731125,-0.0110731125,0.0000000000,0,1,1
1850_class-945,1,0.9861766100,0.9834102392,0.9880731106,1,0.9861766100,0.9834102392,0.9880731106,0.0000000000,0.0027663708,0.0027663708,1,1,0
1851_class-945,0,0.9598766565,0.9598766565,0.9618573189,0,0.9598766565,0.9598766565,0.9618573189,0.0000000000,0.0000000000,0.0000000000,1,1,0
1852_class-945,0,0.9874396920,0.9874396920,0.9876440763,0,0.9874396920,0.9874396920,0.9876440763,0.0000000000,0.0000000000,0.0000000000,1,1,0
1853_class-945,1,0.9880508184,0.9880955219,0.9880955219,1,0.9880508184,0.9880955219,0.9880955219,0.0000000000,-0.0000447035,-0.0000447035,0,0,0
1854_class-945,2,0.9097570181,0.9067948461,0.9507436752,0,0.9067948461,0.9067948461,0.9507436752,-0.0029621720,0.0029621720,0.0000000000,1,1,0
1855_class-945,4,0.9708549976,0.9717253447,0.9780563116,0,0.9717253447,0.9717253447,0.9780563116,0.0008703470,-0.0008703470,0.0000000000,0,1,1
1856_class-945,3,0.9880258441,0.9881284833,0.9881284833,3,0.9880258441,0.9881284833,0.9881284833,0.0000000000,-0.0001026392,-0.0001026392,0,0,0
1857_class-945,4,0.9805015326,0.9797497988,0.9805015326,4,0.9805015326,0.9797497988,0.9805015326,0.0000000000,0.0007517338,0.0007517338,1,1,0
1858_class-945,5,0.4739767909,0.6666338444,0.6666338444,0,0.6666338444,0.6666338444,0.6666338444,0.1926570535,-0.1926570535,0.0000000000,0,1,1
1859_class-945,2,0.9783707857,0.9778735638,0.9783707857,2,0.9783707857,0.9778735638,0.9783707857,0.0000000000,0.0004972219,0.0004972219,1,1,0
1860_class-946,5,0.7253165245,0.6684027314,0.7848129869,0,0.6684027314,0.6684027314,0.7848129869,-0.0569137931,0.0569137931,0.0000000000,1,1,0
1861_class-946,2,0.9838016033,0.9807481170,0.9838016033,2,0.9838016033,0.9807481170,0.9838016033,0.0000000000,0.0030534863,0.0030534863,1,1,0
1862_class-946,0,0.9086984396,0.9086984396,0.9220425487,0,0.9086984396,0.9086984396,0.9220425487,0.0000000000,0.0000000000,0.0000000000,1,1,0
1863_class-946,3,0.8223067522,0.7963328958,0.8223067522,0,0.7963328958,0.7963328958,0.8223067522,-0.0259738564,0.0259738564,0.0000000000,1,1,0
1864_class-946,2,0.8607038260,0.8663021922,0.8665409684,0,0.8663021922,0.8663021922,0.8665409684,0.0055983663,-0.0055983663,0.0000000000,0,1,1
1865_class-946,1,0.9062670469,0.9053142071,0.9235155582,1,0.9062670469,0.9053142071,0.9235155582,0.0000000000,0.0009528399,0.0009528399,1,1,0
1866_class-946,3,0.5280344486,0.1184874550,0.5280344486,3,0.5280344486,0.1184874550,0.5280344486,0.0000000000,0.4095469937,0.4095469937,1,1,0
1867_class-946,1,0.8140556812,0.8171440363,0.8220157623,0,0.8171440363,0.8171440363,0.8220157623,0.0030883551,-0.0030883551,0.0000000000,0,1,1
1868_class-946,4,0.8457577229,0.6957240105,0.8555861115,4,0.8457577229,0.6957240105,0.8555861115,0.0000000000,0.1500337124,0.1500337124,1,1,0
1869_class-946,1,0.9854820967,0.9855998158,0.9861783385,1,0.9854820967,0.9855998158,0.9861783385,0.0000000000,-0.0001177192,-0.0001177192,0,0,0
1870_class-947,5,0.9383965135,0.9693747163,0.9693747163,5,0.9383965135,0.9693747163,0.9693747163,0.0000000000,-0.0309782028,-0.0309782028,0,0,0
1871_class-947,1,0.9239979982,0.9207888842,0.9239979982,0,0.9207888842,0.9207888842,0.9239979982,-0.0032091141,0.0032091141,0.0000000000,1,1,0
1872_class-947,0,0.6171264648,0.6171264648,0.9377336502,0,0.6171264648,0.6171264648,0.9377336502,0.0000000000,0.0000000000,0.0000000000,1,1,0
1873_class-947,4,0.7597304583,0.7601267695,0.7605039477,4,0.7597304583,0.7601267695,0.7605039477,0.0000000000,-0.0003963113,-0.0003963113,0,0,0
1874_class-947,4,0.9398223162,0.8475986719,0.9398223162,0,0.8475986719,0.8475986719,0.9398223162,-0.0922236443,0.0922236443,0.0000000000,1,1,0
1875_class-947,0,0.9629738331,0.9629738331,0.9650775790,0,0.9629738331,0.9629738331,0.9650775790,0.0000000000,0.0000000000,0.0000000000,1,1,0
1876_class-947,1,0.6208469868,0.0200386196,0.6863663197,0,0.0200386196,0.0200386196,0.6863663197,-0.6008083671,0.6008083671,0.0000000000,1,1,0
1877_class-947,4,0.8804440498,0.8607051373,0.8804440498,0,0.8607051373,0.8607051373,0.8804440498,-0.0197389126,0.0197389126,0.0000000000,1,1,0
1878_class-947,2,0.0538126938,0.0534388162,0.8632478714,2,0.0538126938,0.0534388162,0.8632478714,0.0000000000,0.0003738776,0.0003738776,1,1,0
1879_class-947,2,0.4785088897,0.9866222143,0.9866436124,0,0.9866222143,0.9866222143,0.9866436124,0.5081133246,-0.5081133246,0.0000000000,0,1,1
1880_class-948,1,0.9451477528,0.9473662972,0.9546496868,1,0.9451477528,0.9473662972,0.9546496868,0.0000000000,-0.0022185445,-0.0022185445,0,0,0
1881_class-948,4,0.9289380312,0.9292885065,0.9292885065,0,0.9292885065,0.9292885065,0.9292885065,0.0003504753,-0.0003504753,0.0000000000,0,1,1
1882_class-948,3,0.9753806591,0.9754357338,0.9754357338,0,0.9754357338,0.9754357338,0.9754357338,0.0000550747,-0.0000550747,0.0000000000,0,1,1
1883_class-948,5,0.9552187324,0.9557888508,0.9557888508,0,0.9557888508,0.9557888508,0.9557888508,0.0005701184,-0.0005701184,0.0000000000,0,1,1
1884_class-948,1,0.9582660794,0.9573035836,0.9582660794,1,0.9582660794,0.9573035836,0.9582660794,0.0000000000,0.0009624958,0.0009624958,1,1,0
1885_class-948,0,0.9785523415,0.9785523415,0.9798802137,0,0.9785523415,0.9785523415,0.9798802137,0.0000000000,0.0000000000,0.0000000000,1,1,0
1886_class-948,4,0.9602617025,0.9625668526,0.9635605812,0,0.9625668526,0.9625668526,0.9635605812,0.0023051500,-0.0023051500,0.0000000000,0,1,1
1887_class-948,3,0.9718214869,0.9727149010,0.9727149010,0,0.9727149010,0.9727149010,0.9727149010,0.0008934140,-0.0008934140,0.0000000000,0,1,1
1888_class-948,0,0.5115447640,0.5115447640,0.9507459402,0,0.5115447640,0.5115447640,0.9507459402,0.0000000000,0.0000000000,0.0000000000,1,1,0
1889_class-948,3,0.9610142708,0.9604277611,0.9610142708,3,0.9610142708,0.9604277611,0.9610142708,0.0000000000,0.0005865097,0.0005865097,1,1,0
1890_class-949,3,0.9652924538,0.9652860165,0.9652924538,3,0.9652924538,0.9652860165,0.9652924538,0.0000000000,0.0000064373,0.0000064373,1,1,0
1891_class-949,5,0.9593808651,0.9592074752,0.9593808651,0,0.9592074752,0.9592074752,0.9593808651,-0.0001733899,0.0001733899,0.0000000000,1,1,0
1892_class-949,3,0.9594682455,0.9595080018,0.9595080018,3,0.9594682455,0.9595080018,0.9595080018,0.0000000000,-0.0000397563,-0.0000397563,0,0,0
1893_class-949,2,0.9684951305,0.9684945345,0.9684951305,0,0.9684945345,0.9684945345,0.9684951305,-0.0000005960,0.0000005960,0.0000000000,1,1,0
1894_class-949,5,0.9501741529,0.9496535063,0.9505420923,0,0.9496535063,0.9496535063,0.9505420923,-0.0005206466,0.0005206466,0.0000000000,1,1,0
1895_class-949,2,0.9384133816,0.9465805292,0.9465805292,2,0.9384133816,0.9465805292,0.9465805292,0.0000000000,-0.0081671476,-0.0081671476,0,0,0
1896_class-949,3,0.9715909958,0.9715553522,0.9717349410,0,0.9715553522,0.9715553522,0.9717349410,-0.0000356436,0.0000356436,0.0000000000,1,1,0
1897_class-949,3,0.9789505005,0.9787681103,0.9793748260,3,0.9789505005,0.9787681103,0.9793748260,0.0000000000,0.0001823902,0.0001823902,1,1,0
1898_class-949,2,0.9484845996,0.9474900365,0.9484845996,2,0.9484845996,0.9474900365,0.9484845996,0.0000000000,0.0009945631,0.0009945631,1,1,0
1899_class-949,4,0.9747017026,0.9747276306,0.9747434855,0,0.9747276306,0.9747276306,0.9747434855,0.0000259280,-0.0000259280,0.0000000000,0,1,1
1900_class-950,1,0.7384362221,0.7901851535,0.8041187525,1,0.7384362221,0.7901851535,0.8041187525,0.0000000000,-0.0517489314,-0.0517489314,0,0,0
1901_class-950,3,0.9810687900,0.9816058874,0.9817898273,0,0.9816058874,0.9816058874,0.9817898273,0.0005370975,-0.0005370975,0.0000000000,0,1,1
1902_class-950,0,0.9808282852,0.9808282852,0.9811751842,0,0.9808282852,0.9808282852,0.9811751842,0.0000000000,0.0000000000,0.0000000000,1,1,0
1903_class-950,4,0.9883864522,0.9884774685,0.9884774685,4,0.9883864522,0.9884774685,0.9884774685,0.0000000000,-0.0000910163,-0.0000910163,0,0,0
1904_class-950,0,0.9796481133,0.9796481133,0.9796481133,0,0.9796481133,0.9796481133,0.9796481133,0.0000000000,0.0000000000,0.0000000000,1,1,0
1905_class-950,1,0.9428247213,0.8068097830,0.9428247213,1,0.9428247213,0.8068097830,0.9428247213,0.0000000000,0.1360149384,0.1360149384,1,1,0
1906_class-950,0,0.9892724752,0.9892724752,0.9892724752,0,0.9892724752,0.9892724752,0.9892724752,0.0000000000,0.0000000000,0.0000000000,1,1,0
1907_class-950,2,0.9692668319,0.9697081447,0.9699353576,2,0.9692668319,0.9697081447,0.9699353576,0.0000000000,-0.0004413128,-0.0004413128,0,0,0
1908_class-950,2,0.9854688644,0.9840955734,0.9854688644,2,0.9854688644,0.9840955734,0.9854688644,0.0000000000,0.0013732910,0.0013732910,1,1,0
1909_class-950,5,0.9804700613,0.5619803071,0.9807072282,5,0.9804700613,0.5619803071,0.9807072282,0.0000000000,0.4184897542,0.4184897542,1,1,0
1910_class-951,2,0.9339171648,0.9334604740,0.9339171648,2,0.9339171648,0.9334604740,0.9339171648,0.0000000000,0.0004566908,0.0004566908,1,1,0
1911_class-951,1,0.8695098162,0.8763309717,0.8941513300,0,0.8763309717,0.8763309717,0.8941513300,0.0068211555,-0.0068211555,0.0000000000,0,1,1
1912_class-951,1,0.9485877752,0.3653107285,0.9485877752,1,0.9485877752,0.3653107285,0.9485877752,0.0000000000,0.5832770467,0.5832770467,1,1,0
1913_class-951,3,0.7149655819,0.9743016958,0.9743016958,3,0.7149655819,0.9743016958,0.9743016958,0.0000000000,-0.2593361139,-0.2593361139,0,0,0
1914_class-951,0,0.7988785505,0.7988785505,0.8163251877,0,0.7988785505,0.7988785505,0.8163251877,0.0000000000,0.0000000000,0.0000000000,1,1,0
1915_class-951,5,0.5923712254,0.1485852450,0.5967910290,5,0.5923712254,0.1485852450,0.5967910290,0.0000000000,0.4437859803,0.4437859803,1,1,0
1916_class-951,2,0.6747626066,0.7053582668,0.7575584650,2,0.6747626066,0.7053582668,0.7575584650,0.0000000000,-0.0305956602,-0.0305956602,0,0,0
1917_class-951,4,0.8290504217,0.8127469420,0.8416651487,4,0.8290504217,0.8127469420,0.8416651487,0.0000000000,0.0163034797,0.0163034797,1,1,0
1918_class-951,4,0.8334610462,0.8948972225,0.9089803100,0,0.8948972225,0.8948972225,0.9089803100,0.0614361763,-0.0614361763,0.0000000000,0,1,1
1919_class-951,5,0.9655316472,0.9651241302,0.9655316472,0,0.9651241302,0.9651241302,0.9655316472,-0.0004075170,0.0004075170,0.0000000000,1,1,0
1920_class-952,4,0.9673542976,0.9672722816,0.9673542976,0,0.9672722816,0.9672722816,0.9673542976,-0.0000820160,0.0000820160,0.0000000000,1,1,0
1921_class-952,4,0.9729753733,0.9722395539,0.9735925198,0,0.9722395539,0.9722395539,0.9735925198,-0.0007358193,0.0007358193,0.0000000000,1,1,0
1922_class-952,0,0.9651136398,0.9651136398,0.9654645920,0,0.9651136398,0.9651136398,0.9654645920,0.0000000000,0.0000000000,0.0000000000,1,1,0
1923_class-952,3,0.9752070308,0.9748337865,0.9752128124,0,0.9748337865,0.9748337865,0.9752128124,-0.0003732443,0.0003732443,0.0000000000,1,1,0
1924_class-952,0,0.9804354906,0.9804354906,0.9805268049,0,0.9804354906,0.9804354906,0.9805268049,0.0000000000,0.0000000000,0.0000000000,1,1,0
1925_class-952,4,0.9640761018,0.9631464481,0.9661222696,0,0.9631464481,0.9631464481,0.9661222696,-0.0009296536,0.0009296536,0.0000000000,1,1,0
1926_class-952,5,0.9740324020,0.9742375612,0.9742375612,5,0.9740324020,0.9742375612,0.9742375612,0.0000000000,-0.0002051592,-0.0002051592,0,0,0
1927_class-952,2,0.9426205158,0.9427753687,0.9430131912,0,0.9427753687,0.9427753687,0.9430131912,0.0001548529,-0.0001548529,0.0000000000,0,1,1
1928_class-952,3,0.9835504889,0.9833055139,0.9835504889,0,0.9833055139,0.9833055139,0.9835504889,-0.0002449751,0.0002449751,0.0000000000,1,1,0
1929_class-952,2,0.9640570879,0.9498330355,0.9640743136,0,0.9498330355,0.9498330355,0.9640743136,-0.0142240524,0.0142240524,0.0000000000,1,1,0
1930_class-953,3,0.8623108864,0.8561071754,0.8710952997,0,0.8561071754,0.8561071754,0.8710952997,-0.0062037110,0.0062037110,0.0000000000,1,1,0
1931_class-953,3,0.7352024317,0.6022502184,0.8377549648,0,0.6022502184,0.6022502184,0.8377549648,-0.1329522133,0.1329522133,0.0000000000,1,1,0
1932_class-953,4,0.9549440145,0.9542789459,0.9568842649,0,0.9542789459,0.9542789459,0.9568842649,-0.0006650686,0.0006650686,0.0000000000,1,1,0
1933_class-953,1,0.9249635339,0.9052529335,0.9249635339,1,0.9249635339,0.9052529335,0.9249635339,0.0000000000,0.0197106004,0.0197106004,1,1,0
1934_class-953,5,0.8794710040,0.8491795063,0.8794710040,0,0.8491795063,0.8491795063,0.8794710040,-0.0302914977,0.0302914977,0.0000000000,1,1,0
1935_class-953,0,0.9453194141,0.9453194141,0.9458247423,0,0.9453194141,0.9453194141,0.9458247423,0.0000000000,0.0000000000,0.0000000000,1,1,0
1936_class-953,0,0.1277660429,0.1277660429,0.1509057283,0,0.1277660429,0.1277660429,0.1509057283,0.0000000000,0.0000000000,0.0000000000,1,1,0
1937_class-953,5,0.7419015169,0.0403053239,0.8007494211,5,0.7419015169,0.0403053239,0.8007494211,0.0000000000,0.7015961930,0.7015961930,1,1,0
1938_class-953,4,0.8796000481,0.2309816778,0.8796000481,4,0.8796000481,0.2309816778,0.8796000481,0.0000000000,0.6486183703,0.6486183703,1,1,0
1939_class-953,5,0.8739098310,0.8966181278,0.9447363019,5,0.8739098310,0.8966181278,0.9447363019,0.0000000000,-0.0227082968,-0.0227082968,0,0,0
1940_class-954,4,0.9020924568,0.8802912235,0.9020924568,4,0.9020924568,0.8802912235,0.9020924568,0.0000000000,0.0218012333,0.0218012333,1,1,0
1941_class-954,0,0.9473844767,0.9473844767,0.9473844767,0,0.9473844767,0.9473844767,0.9473844767,0.0000000000,0.0000000000,0.0000000000,1,1,0
1942_class-954,1,0.9726374149,0.9753147364,0.9753147364,1,0.9726374149,0.9753147364,0.9753147364,0.0000000000,-0.0026773214,-0.0026773214,0,0,0
1943_class-954,3,0.9819180965,0.9818256497,0.9819542170,0,0.9818256497,0.9818256497,0.9819542170,-0.0000924468,0.0000924468,0.0000000000,1,1,0
1944_class-954,1,0.9833574295,0.9832153320,0.9833574295,1,0.9833574295,0.9832153320,0.9833574295,0.0000000000,0.0001420975,0.0001420975,1,1,0
1945_class-954,4,0.9786285162,0.9786948562,0.9786948562,0,0.9786948562,0.9786948562,0.9786948562,0.0000663400,-0.0000663400,0.0000000000,0,1,1
1946_class-954,5,0.9717968702,0.9720263481,0.9720263481,5,0.9717968702,0.9720263481,0.9720263481,0.0000000000,-0.0002294779,-0.0002294779,0,0,0
1947_class-954,1,0.9802116156,0.9802162647,0.9802162647,1,0.9802116156,0.9802162647,0.9802162647,0.0000000000,-0.0000046492,-0.0000046492,0,0,0
1948_class-954,3,0.9042343497,0.9352400303,0.9352400303,3,0.9042343497,0.9352400303,0.9352400303,0.0000000000,-0.0310056806,-0.0310056806,0,0,0
1949_class-954,4,0.9672741890,0.9676455259,0.9678810835,4,0.9672741890,0.9676455259,0.9678810835,0.0000000000,-0.0003713369,-0.0003713369,0,0,0
1950_class-955,1,0.9812147021,0.9801844954,0.9812147021,1,0.9812147021,0.9801844954,0.9812147021,0.0000000000,0.0010302067,0.0010302067,1,1,0
1951_class-955,0,0.9675019383,0.9675019383,0.9697853923,0,0.9675019383,0.9675019383,0.9697853923,0.0000000000,0.0000000000,0.0000000000,1,1,0
1952_class-955,2,0.8688205481,0.8607335091,0.8878213763,0,0.8607335091,0.8607335091,0.8878213763,-0.0080870390,0.0080870390,0.0000000000,1,1,0
1953_class-955,4,0.9759336710,0.9490884542,0.9809516668,0,0.9490884542,0.9490884542,0.9809516668,-0.0268452168,0.0268452168,0.0000000000,1,1,0
1954_class-955,4,0.9592362642,0.2029900104,0.9592362642,4,0.9592362642,0.2029900104,0.9592362642,0.0000000000,0.7562462538,0.7562462538,1,1,0
1955_class-955,5,0.8971270323,0.8922210932,0.8993300200,0,0.8922210932,0.8922210932,0.8993300200,-0.0049059391,0.0049059391,0.0000000000,1,1,0
1956_class-955,4,0.9514663815,0.9464237690,0.9514663815,0,0.9464237690,0.9464237690,0.9514663815,-0.0050426126,0.0050426126,0.0000000000,1,1,0
1957_class-955,2,0.9046156406,0.2041302323,0.9046156406,2,0.9046156406,0.2041302323,0.9046156406,0.0000000000,0.7004854083,0.7004854083,1,1,0
1958_class-955,1,0.9515323639,0.9577044249,0.9587001204,0,0.9577044249,0.9577044249,0.9587001204,0.0061720610,-0.0061720610,0.0000000000,0,1,1
1959_class-955,2,0.9824258685,0.9821323752,0.9824258685,2,0.9824258685,0.9821323752,0.9824258685,0.0000000000,0.0002934933,0.0002934933,1,1,0
1960_class-956,3,0.9046846628,0.8989706039,0.9714940190,3,0.9046846628,0.8989706039,0.9714940190,0.0000000000,0.0057140589,0.0057140589,1,1,0
1961_class-956,4,0.9669654369,0.9510085583,0.9669654369,4,0.9669654369,0.9510085583,0.9669654369,0.0000000000,0.0159568787,0.0159568787,1,1,0
1962_class-956,1,0.8280355930,0.8818266988,0.8882380724,1,0.8280355930,0.8818266988,0.8882380724,0.0000000000,-0.0537911057,-0.0537911057,0,0,0
1963_class-956,4,0.9733979702,0.9672310948,0.9733979702,0,0.9672310948,0.9672310948,0.9733979702,-0.0061668754,0.0061668754,0.0000000000,1,1,0
1964_class-956,4,0.7139344215,0.8974933624,0.9148384929,4,0.7139344215,0.8974933624,0.9148384929,0.0000000000,-0.1835589409,-0.1835589409,0,0,0
1965_class-956,3,0.9351324439,0.8650158048,0.9351324439,0,0.8650158048,0.8650158048,0.9351324439,-0.0701166391,0.0701166391,0.0000000000,1,1,0
1966_class-956,0,0.6239956617,0.6239956617,0.7443982363,0,0.6239956617,0.6239956617,0.7443982363,0.0000000000,0.0000000000,0.0000000000,1,1,0
1967_class-956,1,0.9756850004,0.9760131836,0.9760131836,1,0.9756850004,0.9760131836,0.9760131836,0.0000000000,-0.0003281832,-0.0003281832,0,0,0
1968_class-956,1,0.9001184702,0.8962281942,0.9049147367,1,0.9001184702,0.8962281942,0.9049147367,0.0000000000,0.0038902760,0.0038902760,1,1,0
1969_class-956,5,0.9693012238,0.9691001177,0.9693012238,5,0.9693012238,0.9691001177,0.9693012238,0.0000000000,0.0002011061,0.0002011061,1,1,0
1970_class-957,2,0.9854556918,0.9854434729,0.9854661226,0,0.9854434729,0.9854434729,0.9854661226,-0.0000122190,0.0000122190,0.0000000000,1,1,0
1971_class-957,5,0.9891448021,0.9887535572,0.9891448021,5,0.9891448021,0.9887535572,0.9891448021,0.0000000000,0.0003912449,0.0003912449,1,1,0
1972_class-957,5,0.9840717912,0.9841591120,0.9842591286,5,0.9840717912,0.9841591120,0.9842591286,0.0000000000,-0.0000873208,-0.0000873208,0,0,0
1973_class-957,2,0.9910666943,0.9911630154,0.9911630154,2,0.9910666943,0.9911630154,0.9911630154,0.0000000000,-0.0000963211,-0.0000963211,0,0,0
1974_class-957,2,0.9892214537,0.9650028944,0.9892214537,0,0.9650028944,0.9650028944,0.9892214537,-0.0242185593,0.0242185593,0.0000000000,1,1,0
1975_class-957,5,0.9802290201,0.9798328876,0.9802979827,5,0.9802290201,0.9798328876,0.9802979827,0.0000000000,0.0003961325,0.0003961325,1,1,0
1976_class-957,5,0.6507958770,0.6646703482,0.6646703482,5,0.6507958770,0.6646703482,0.6646703482,0.0000000000,-0.0138744712,-0.0138744712,0,0,0
1977_class-957,5,0.9856874347,0.9857209921,0.9857381582,5,0.9856874347,0.9857209921,0.9857381582,0.0000000000,-0.0000335574,-0.0000335574,0,0,0
1978_class-957,5,0.5261331797,0.5260177851,0.5261498094,0,0.5260177851,0.5260177851,0.5261498094,-0.0001153946,0.0001153946,0.0000000000,1,1,0
1979_class-957,1,0.5447970033,0.0559086539,0.5934279561,1,0.5447970033,0.0559086539,0.5934279561,0.0000000000,0.4888883494,0.4888883494,1,1,0
1980_class-958,1,0.8669747114,0.9311550856,0.9480986595,0,0.9311550856,0.9311550856,0.9480986595,0.0641803741,-0.0641803741,0.0000000000,0,1,1
1981_class-958,4,0.9500880837,0.9400153160,0.9505168796,4,0.9500880837,0.9400153160,0.9505168796,0.0000000000,0.0100727677,0.0100727677,1,1,0
1982_class-958,4,0.9882179499,0.9876994491,0.9882179499,0,0.9876994491,0.9876994491,0.9882179499,-0.0005185008,0.0005185008,0.0000000000,1,1,0
1983_class-958,1,0.9663230181,0.9658770561,0.9663230181,0,0.9658770561,0.9658770561,0.9663230181,-0.0004459620,0.0004459620,0.0000000000,1,1,0
1984_class-958,5,0.8670369387,0.9844107628,0.9844107628,0,0.9844107628,0.9844107628,0.9844107628,0.1173738241,-0.1173738241,0.0000000000,0,1,1
1985_class-958,4,0.9364876747,0.9339572191,0.9364876747,0,0.9339572191,0.9339572191,0.9364876747,-0.0025304556,0.0025304556,0.0000000000,1,1,0
1986_class-958,1,0.9156668782,0.8935554028,0.9156668782,0,0.8935554028,0.8935554028,0.9156668782,-0.0221114755,0.0221114755,0.0000000000,1,1,0
1987_class-958,1,0.6696058512,0.9607751966,0.9664062262,1,0.6696058512,0.9607751966,0.9664062262,0.0000000000,-0.2911693454,-0.2911693454,0,0,0
1988_class-958,3,0.8561342359,0.9368110895,0.9373548031,0,0.9368110895,0.9368110895,0.9373548031,0.0806768537,-0.0806768537,0.0000000000,0,1,1
1989_class-958,2,0.9122296572,0.9492998123,0.9713732600,0,0.9492998123,0.9492998123,0.9713732600,0.0370701551,-0.0370701551,0.0000000000,0,1,1
1990_class-959,5,0.9332761765,0.9300250411,0.9332761765,0,0.9300250411,0.9300250411,0.9332761765,-0.0032511353,0.0032511353,0.0000000000,1,1,0
1991_class-959,4,0.9612022638,0.9601177573,0.9620674849,0,0.9601177573,0.9601177573,0.9620674849,-0.0010845065,0.0010845065,0.0000000000,1,1,0
