generator,benchmark,num_episodes,threshold,accepted_count,coverage,degradation_count,conditional_degradation_risk,conditional_excess_miou_loss,conditional_mean_delta_miou,mean_baseline_miou,overall_selected_miou,overall_gain_over_baseline,overall_ndr,baseline_output_rate,gate_fallback_rate,maximum_refinement_coverage,is_default_tau,is_original_endpoint
Matcher,FSS-1000,2400,-0.002197265625,1556,0.6483333333333333,617,0.39652956298200515,0.004444952235391943,0.03371140360981848,0.884484056958269,0.9063402836319681,0.021856226673698985,0.7429166666666667,0.3516666666666667,0.18333333333333332,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0022023916244506836,1557,0.64875,618,0.3969171483622351,0.004446346075893138,0.033685503439294676,0.884484056958269,0.9063375273145114,0.02185347035624242,0.7424999999999999,0.35124999999999995,0.18291666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0022187232971191406,1558,0.6491666666666667,618,0.39666238767650835,0.004443492195228251,0.033701162131632344,0.884484056958269,0.9063617280420537,0.02187767108378466,0.7424999999999999,0.35083333333333333,0.1825,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0022197961807250977,1559,0.6495833333333333,619,0.3970493906350224,0.00444097926384979,0.033679207677297616,0.884484056958269,0.9063615089453136,0.021877451987044574,0.7420833333333333,0.3504166666666667,0.18208333333333335,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0022216439247131348,1560,0.65,619,0.3967948717948718,0.0044381324822704,0.03365821437343047,0.884484056958269,0.9063618963009988,0.02187783934272981,0.7420833333333333,0.35,0.18166666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0022333264350891113,1561,0.6504166666666666,619,0.39654067905188983,0.004435289348072917,0.03363913263437087,0.884484056958269,0.9063635094758744,0.021879452517605386,0.7420833333333333,0.34958333333333336,0.18125,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0022490620613098145,1562,0.6508333333333334,620,0.3969270166453265,0.004442187505517818,0.03360785904671954,0.884484056958269,0.9063571718878424,0.0218731149295733,0.7416666666666667,0.3491666666666666,0.18083333333333335,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.002270817756652832,1563,0.65125,621,0.39731285988483683,0.004439693661698605,0.033586008650902006,0.884484056958269,0.906356945092169,0.02187288813389993,0.74125,0.34875,0.18041666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.002317667007446289,1564,0.6516666666666666,622,0.3976982097186701,0.00443715582627927,0.03356423337742581,0.884484056958269,0.9063567490425581,0.021872692084289155,0.7408333333333333,0.3483333333333334,0.18,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.00231778621673584,1565,0.6520833333333333,622,0.397444089456869,0.004434320582939794,0.03360319503347952,0.884484056958269,0.9063961403863505,0.021912083428081434,0.7408333333333333,0.34791666666666665,0.17958333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0023293495178222656,1566,0.6525,623,0.39782886334610473,0.004431689241342009,0.03358153677378968,0.884484056958269,0.9063960097031668,0.021911952744897767,0.7404166666666667,0.34750000000000003,0.17916666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.00235670804977417,1567,0.6529166666666667,624,0.39821314613911934,0.004429128432281472,0.033559838982968195,0.884484056958269,0.9063958351608987,0.02191177820262965,0.74,0.3470833333333333,0.17875,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0023802518844604492,1568,0.6533333333333333,625,0.3985969387755102,0.0044272212948346015,0.033537518462624726,0.884484056958269,0.9063952356871838,0.02191117872891482,0.7395833333333333,0.3466666666666667,0.17833333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0023812055587768555,1569,0.65375,625,0.39834289356277885,0.004424399611408958,0.0335192050517123,0.884484056958269,0.906397237260826,0.021913180302556914,0.7395833333333333,0.34624999999999995,0.17791666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0024190545082092285,1570,0.6541666666666667,626,0.39872611464968155,0.004422090098166922,0.03349734666389502,0.884484056958269,0.906396904567567,0.021912847609297993,0.7391666666666667,0.3458333333333333,0.1775,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.002441585063934326,1571,0.6545833333333333,627,0.39910884786760026,0.00441976986649991,0.03347552976204067,0.884484056958269,0.9063965808150048,0.02191252385673579,0.73875,0.3454166666666667,0.17708333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0024535059928894043,1572,0.655,628,0.3994910941475827,0.004417865951818061,0.03345332725202243,0.884484056958269,0.9063959863083437,0.02191192935007469,0.7383333333333333,0.345,0.17666666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0024694204330444336,1573,0.6554166666666666,629,0.39987285441830894,0.004416090449897332,0.03343102697949698,0.884484056958269,0.9063953092244144,0.02191125226614531,0.7379166666666667,0.34458333333333335,0.17625,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0024849772453308105,1574,0.6558333333333334,629,0.39961880559085133,0.0044132848015810055,0.033410488916892356,0.884484056958269,0.906395769272931,0.021911712314661904,0.7379166666666667,0.3441666666666666,0.17583333333333334,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0024871230125427246,1575,0.65625,629,0.39936507936507937,0.0044104827159927,0.03338952303080568,0.884484056958269,0.9063959314472353,0.02191187448896623,0.7379166666666667,0.34375,0.17541666666666667,0.8316666666666667,0,0
Matcher,FSS-1000,2400,-0.0025049448013305664,1576,0.6566666666666666,629,0.39911167512690354,0.004407684186350573,0.033386169541875364,0.884484056958269,0.9064076416241005,0.02192358466583149,0.7379166666666667,0.3433333333333334,0.175,0.8316666666666667,0,0
