obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition,benchmark,fallback_applied_x,fallback_applied_y,ndr_delta
1517_class-911,3,0.9609062672,0.9603698254,0.9609062672,3,0.9609062672,0.9603698254,0.9609062672,0.0000000000,0.0005364418,0.0005364418,1,1,0.0000000000,FSS-1000,,,
1518_class-911,3,0.9261784554,0.9280489087,0.9282959700,0,0.9280489087,0.9280489087,0.9282959700,0.0018704534,-0.0018704534,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1519_class-911,2,0.8984690905,0.8981223106,0.8984690905,2,0.8984690905,0.8981223106,0.8984690905,0.0000000000,0.0003467798,0.0003467798,1,1,0.0000000000,FSS-1000,,,
1520_class-912,0,0.9625547528,0.9625547528,0.9631292224,0,0.9625547528,0.9625547528,0.9631292224,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1521_class-912,5,0.9589824677,0.9589167833,0.9589824677,0,0.9589167833,0.9589167833,0.9589824677,-0.0000656843,0.0000656843,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1522_class-912,3,0.9446077347,0.9438622594,0.9452533722,0,0.9438622594,0.9438622594,0.9452533722,-0.0007454753,0.0007454753,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1523_class-912,3,0.9200087786,0.9580241442,0.9580241442,0,0.9580241442,0.9580241442,0.9580241442,0.0380153656,-0.0380153656,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1524_class-912,4,0.9777120352,0.9776424170,0.9780999422,0,0.9776424170,0.9776424170,0.9780999422,-0.0000696182,0.0000696182,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1525_class-912,4,0.9173269272,0.9544718266,0.9544718266,0,0.9544718266,0.9544718266,0.9544718266,0.0371448994,-0.0371448994,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1526_class-912,3,0.9808143377,0.9814709425,0.9814709425,0,0.9814709425,0.9814709425,0.9814709425,0.0006566048,-0.0006566048,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1527_class-912,3,0.9728943110,0.9733734131,0.9746240377,0,0.9733734131,0.9733734131,0.9746240377,0.0004791021,-0.0004791021,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1528_class-912,1,0.8257026672,0.5056940317,0.9238683581,1,0.8257026672,0.5056940317,0.9238683581,0.0000000000,0.3200086355,0.3200086355,1,1,0.0000000000,FSS-1000,,,
1529_class-912,4,0.8966885209,0.8962814808,0.8979060054,4,0.8966885209,0.8962814808,0.8979060054,0.0000000000,0.0004070401,0.0004070401,1,1,0.0000000000,FSS-1000,,,
1530_class-913,0,0.9746452570,0.9746452570,0.9747225046,0,0.9746452570,0.9746452570,0.9747225046,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1531_class-913,2,0.7750024796,0.9877550602,0.9877550602,0,0.9877550602,0.9877550602,0.9877550602,0.2127525806,-0.2127525806,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1532_class-913,0,0.9715303183,0.9715303183,0.9718486071,0,0.9715303183,0.9715303183,0.9718486071,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1533_class-913,0,0.9128283262,0.9128283262,0.9135046005,0,0.9128283262,0.9128283262,0.9135046005,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1534_class-913,1,0.5403264165,0.5439465642,0.5616443157,1,0.5403264165,0.5439465642,0.5616443157,0.0000000000,-0.0036201477,-0.0036201477,0,0,0.0000000000,FSS-1000,,,
1535_class-913,3,0.5096471310,0.5381569862,0.5381569862,0,0.5381569862,0.5381569862,0.5381569862,0.0285098553,-0.0285098553,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1536_class-913,3,0.8762376308,0.8365336657,0.8762376308,3,0.8762376308,0.8365336657,0.8762376308,0.0000000000,0.0397039652,0.0397039652,1,1,0.0000000000,FSS-1000,,,
1537_class-913,3,0.6639333963,0.8918224573,0.8918224573,0,0.8918224573,0.8918224573,0.8918224573,0.2278890610,-0.2278890610,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1538_class-913,1,0.6628668308,0.6627945304,0.6648181677,1,0.6628668308,0.6627945304,0.6648181677,0.0000000000,0.0000723004,0.0000723004,1,1,0.0000000000,FSS-1000,,,
1539_class-913,0,0.9760947227,0.9760947227,0.9760947227,0,0.9760947227,0.9760947227,0.9760947227,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1540_class-914,0,0.9214087725,0.9214087725,0.9231160879,0,0.9214087725,0.9214087725,0.9231160879,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1541_class-914,4,0.9792683125,0.9777737856,0.9792683125,0,0.9777737856,0.9777737856,0.9792683125,-0.0014945269,0.0014945269,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1542_class-914,0,0.9775785208,0.9775785208,0.9775785208,0,0.9775785208,0.9775785208,0.9775785208,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1543_class-914,5,0.9716908336,0.9718494415,0.9724991322,0,0.9718494415,0.9718494415,0.9724991322,0.0001586080,-0.0001586080,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1544_class-914,3,0.9888240099,0.9891831875,0.9891831875,3,0.9888240099,0.9891831875,0.9891831875,0.0000000000,-0.0003591776,-0.0003591776,0,0,0.0000000000,FSS-1000,,,
1545_class-914,5,0.9441936016,0.9443700910,0.9445578456,5,0.9441936016,0.9443700910,0.9445578456,0.0000000000,-0.0001764894,-0.0001764894,0,0,0.0000000000,FSS-1000,,,
1546_class-914,1,0.9591803551,0.9175903797,0.9591803551,0,0.9175903797,0.9175903797,0.9591803551,-0.0415899754,0.0415899754,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1547_class-914,2,0.9655439258,0.9652799964,0.9710924625,0,0.9652799964,0.9652799964,0.9710924625,-0.0002639294,0.0002639294,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1548_class-914,4,0.9812446833,0.9814028740,0.9818243980,0,0.9814028740,0.9814028740,0.9818243980,0.0001581907,-0.0001581907,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1549_class-914,1,0.9843221903,0.9842927456,0.9843797684,0,0.9842927456,0.9842927456,0.9843797684,-0.0000294447,0.0000294447,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1550_class-915,2,0.9758077860,0.9760365486,0.9765030146,0,0.9760365486,0.9760365486,0.9765030146,0.0002287626,-0.0002287626,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1551_class-915,2,0.9287500978,0.9402916431,0.9422922134,2,0.9287500978,0.9402916431,0.9422922134,0.0000000000,-0.0115415454,-0.0115415454,0,0,0.0000000000,FSS-1000,,,
1552_class-915,1,0.7917779684,0.7975044250,0.7975044250,1,0.7917779684,0.7975044250,0.7975044250,0.0000000000,-0.0057264566,-0.0057264566,0,0,0.0000000000,FSS-1000,,,
1553_class-915,2,0.9774723649,0.9779084921,0.9779840112,0,0.9779084921,0.9779084921,0.9779840112,0.0004361272,-0.0004361272,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1554_class-915,5,0.9022419453,0.9042391777,0.9063299298,0,0.9042391777,0.9042391777,0.9063299298,0.0019972324,-0.0019972324,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1555_class-915,2,0.7274677753,0.7293474078,0.7438763380,2,0.7274677753,0.7293474078,0.7438763380,0.0000000000,-0.0018796325,-0.0018796325,0,0,0.0000000000,FSS-1000,,,
1556_class-915,4,0.9627200365,0.8996821046,0.9627200365,0,0.8996821046,0.8996821046,0.9627200365,-0.0630379319,0.0630379319,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1557_class-915,1,0.8137845993,0.8311312199,0.8311312199,0,0.8311312199,0.8311312199,0.8311312199,0.0173466206,-0.0173466206,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1558_class-915,2,0.8106083870,0.8131662607,0.8132898211,2,0.8106083870,0.8131662607,0.8132898211,0.0000000000,-0.0025578737,-0.0025578737,0,0,0.0000000000,FSS-1000,,,
1559_class-915,4,0.9711391926,0.9758963585,0.9760524035,4,0.9711391926,0.9758963585,0.9760524035,0.0000000000,-0.0047571659,-0.0047571659,0,0,0.0000000000,FSS-1000,,,
1560_class-916,5,0.0207733661,0.0211257283,0.0297974646,0,0.0211257283,0.0211257283,0.0297974646,0.0003523622,-0.0003523622,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1561_class-916,0,0.9882403612,0.9882403612,0.9883308411,0,0.9882403612,0.9882403612,0.9883308411,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1562_class-916,4,0.9547858238,0.7642525434,0.9654433727,4,0.9547858238,0.7642525434,0.9654433727,0.0000000000,0.1905332804,0.1905332804,1,1,0.0000000000,FSS-1000,,,
1563_class-916,1,0.8613682985,0.8217859864,0.8635103703,0,0.8217859864,0.8217859864,0.8635103703,-0.0395823121,0.0395823121,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1564_class-916,5,0.7062879801,0.8138885498,0.8625483513,5,0.7062879801,0.8138885498,0.8625483513,0.0000000000,-0.1076005697,-0.1076005697,0,0,0.0000000000,FSS-1000,,,
1565_class-916,5,0.9886506796,0.9163208008,0.9886506796,5,0.9886506796,0.9163208008,0.9886506796,0.0000000000,0.0723298788,0.0723298788,1,1,0.0000000000,FSS-1000,,,
1566_class-916,3,0.6915827394,0.7803075910,0.7803075910,3,0.6915827394,0.7803075910,0.7803075910,0.0000000000,-0.0887248516,-0.0887248516,0,0,0.0000000000,FSS-1000,,,
1567_class-916,3,0.9176588655,0.9191044569,0.9232542515,0,0.9191044569,0.9191044569,0.9232542515,0.0014455914,-0.0014455914,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1568_class-916,1,0.5486101508,0.6615924835,0.6769555211,1,0.5486101508,0.6615924835,0.6769555211,0.0000000000,-0.1129823327,-0.1129823327,0,0,0.0000000000,FSS-1000,,,
1569_class-916,4,0.7401034832,0.7393304110,0.7401034832,0,0.7393304110,0.7393304110,0.7401034832,-0.0007730722,0.0007730722,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1570_class-917,3,0.9488448501,0.9486666918,0.9489724636,0,0.9486666918,0.9486666918,0.9489724636,-0.0001781583,0.0001781583,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1571_class-917,1,0.9619272947,0.9652941227,0.9660369158,1,0.9619272947,0.9652941227,0.9660369158,0.0000000000,-0.0033668280,-0.0033668280,0,0,0.0000000000,FSS-1000,,,
1572_class-917,1,0.5605336428,0.5605682731,0.5610387325,0,0.5605682731,0.5605682731,0.5610387325,0.0000346303,-0.0000346303,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1573_class-917,2,0.9788612127,0.9788292646,0.9788764119,0,0.9788292646,0.9788292646,0.9788764119,-0.0000319481,0.0000319481,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1574_class-917,3,0.9484127760,0.9476681948,0.9484528899,3,0.9484127760,0.9476681948,0.9484528899,0.0000000000,0.0007445812,0.0007445812,1,1,0.0000000000,FSS-1000,,,
1575_class-917,4,0.9384781122,0.9384949803,0.9384949803,4,0.9384781122,0.9384949803,0.9384949803,0.0000000000,-0.0000168681,-0.0000168681,0,0,0.0000000000,FSS-1000,,,
1576_class-917,4,0.8812156320,0.9098461866,0.9127376080,0,0.9098461866,0.9098461866,0.9127376080,0.0286305547,-0.0286305547,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1577_class-917,5,0.9315762520,0.9390288591,0.9411621094,0,0.9390288591,0.9390288591,0.9411621094,0.0074526072,-0.0074526072,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1578_class-917,4,0.2264439613,0.2266272008,0.2475951016,0,0.2266272008,0.2266272008,0.2475951016,0.0001832396,-0.0001832396,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1579_class-917,2,0.9786722660,0.9781097174,0.9788100719,2,0.9786722660,0.9781097174,0.9788100719,0.0000000000,0.0005625486,0.0005625486,1,1,0.0000000000,FSS-1000,,,
1580_class-918,4,0.9685575366,0.9686089754,0.9687000513,4,0.9685575366,0.9686089754,0.9687000513,0.0000000000,-0.0000514388,-0.0000514388,0,0,0.0000000000,FSS-1000,,,
1581_class-918,3,0.9549443126,0.9585489631,0.9590928555,3,0.9549443126,0.9585489631,0.9590928555,0.0000000000,-0.0036046505,-0.0036046505,0,0,0.0000000000,FSS-1000,,,
1582_class-918,0,0.9373586178,0.9373586178,0.9398343563,0,0.9373586178,0.9373586178,0.9398343563,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1583_class-918,0,0.9175795317,0.9175795317,0.9175795317,0,0.9175795317,0.9175795317,0.9175795317,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1584_class-918,5,0.9632475376,0.9629695415,0.9651414156,0,0.9629695415,0.9629695415,0.9651414156,-0.0002779961,0.0002779961,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1585_class-918,3,0.7929401398,0.7636595368,0.7929401398,0,0.7636595368,0.7636595368,0.7929401398,-0.0292806029,0.0292806029,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1586_class-918,0,0.9666182399,0.9666182399,0.9670909643,0,0.9666182399,0.9666182399,0.9670909643,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1587_class-918,2,0.7562628984,0.7921922207,0.9405016899,2,0.7562628984,0.7921922207,0.9405016899,0.0000000000,-0.0359293222,-0.0359293222,0,0,0.0000000000,FSS-1000,,,
1588_class-918,4,0.9542862773,0.9538458586,0.9542862773,0,0.9538458586,0.9538458586,0.9542862773,-0.0004404187,0.0004404187,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1589_class-918,5,0.9571949244,0.9566851854,0.9574691057,5,0.9571949244,0.9566851854,0.9574691057,0.0000000000,0.0005097389,0.0005097389,1,1,0.0000000000,FSS-1000,,,
1590_class-919,4,0.9736081362,0.9763846993,0.9775499105,4,0.9736081362,0.9763846993,0.9775499105,0.0000000000,-0.0027765632,-0.0027765632,0,0,0.0000000000,FSS-1000,,,
1591_class-919,0,0.7828689814,0.7828689814,0.9641817212,0,0.7828689814,0.7828689814,0.9641817212,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1592_class-919,4,0.8043116331,0.8708840609,0.9407277703,0,0.8708840609,0.8708840609,0.9407277703,0.0665724277,-0.0665724277,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1593_class-919,0,0.9766271114,0.9766271114,0.9766271114,0,0.9766271114,0.9766271114,0.9766271114,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1594_class-919,2,0.9823959470,0.8513216972,0.9823959470,2,0.9823959470,0.8513216972,0.9823959470,0.0000000000,0.1310742497,0.1310742497,1,1,0.0000000000,FSS-1000,,,
1595_class-919,4,0.9573353529,0.9575601816,0.9581190348,0,0.9575601816,0.9575601816,0.9581190348,0.0002248287,-0.0002248287,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1596_class-919,2,0.9606560469,0.8770694137,0.9615629315,0,0.8770694137,0.8770694137,0.9615629315,-0.0835866332,0.0835866332,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1597_class-919,2,0.8994679451,0.8997546434,0.9004337192,0,0.8997546434,0.8997546434,0.9004337192,0.0002866983,-0.0002866983,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1598_class-919,2,0.9696500301,0.9685438871,0.9696500301,2,0.9696500301,0.9685438871,0.9696500301,0.0000000000,0.0011061430,0.0011061430,1,1,0.0000000000,FSS-1000,,,
1599_class-919,5,0.9600216150,0.1982126534,0.9600216150,5,0.9600216150,0.1982126534,0.9600216150,0.0000000000,0.7618089616,0.7618089616,1,1,0.0000000000,FSS-1000,,,
1600_class-920,1,0.9839290380,0.9831081629,0.9843544960,1,0.9839290380,0.9831081629,0.9843544960,0.0000000000,0.0008208752,0.0008208752,1,1,0.0000000000,FSS-1000,,,
1601_class-920,3,0.9900866151,0.9901311994,0.9901679754,3,0.9900866151,0.9901311994,0.9901679754,0.0000000000,-0.0000445843,-0.0000445843,0,0,0.0000000000,FSS-1000,,,
1602_class-920,5,0.8412033319,0.8417663574,0.8417663574,5,0.8412033319,0.8417663574,0.8417663574,0.0000000000,-0.0005630255,-0.0005630255,0,0,0.0000000000,FSS-1000,,,
1603_class-920,0,0.5277747512,0.5277747512,0.5813558698,0,0.5277747512,0.5277747512,0.5813558698,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1604_class-920,0,0.9314882755,0.9314882755,0.9808499217,0,0.9314882755,0.9314882755,0.9808499217,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1605_class-920,0,0.9256342649,0.9256342649,0.9808658957,0,0.9256342649,0.9256342649,0.9808658957,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1606_class-920,5,0.7435270548,0.6672320962,0.7435270548,5,0.7435270548,0.6672320962,0.7435270548,0.0000000000,0.0762949586,0.0762949586,1,1,0.0000000000,FSS-1000,,,
1607_class-920,1,0.9811940193,0.8625082374,0.9811940193,1,0.9811940193,0.8625082374,0.9811940193,0.0000000000,0.1186857820,0.1186857820,1,1,0.0000000000,FSS-1000,,,
1608_class-920,5,0.9865421057,0.9865157604,0.9869608879,5,0.9865421057,0.9865157604,0.9869608879,0.0000000000,0.0000263453,0.0000263453,1,1,0.0000000000,FSS-1000,,,
1609_class-920,3,0.8223292828,0.8400125504,0.8707867265,0,0.8400125504,0.8400125504,0.8707867265,0.0176832676,-0.0176832676,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1610_class-921,4,0.9863504767,0.9857705235,0.9863504767,4,0.9863504767,0.9857705235,0.9863504767,0.0000000000,0.0005799532,0.0005799532,1,1,0.0000000000,FSS-1000,,,
1611_class-921,2,0.9765539765,0.9768757820,0.9768757820,0,0.9768757820,0.9768757820,0.9768757820,0.0003218055,-0.0003218055,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1612_class-921,1,0.9629991055,0.9641757011,0.9641757011,0,0.9641757011,0.9641757011,0.9641757011,0.0011765957,-0.0011765957,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1613_class-921,4,0.9505997896,0.8458533287,0.9505997896,0,0.8458533287,0.8458533287,0.9505997896,-0.1047464609,0.1047464609,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1614_class-921,0,0.9533621073,0.9533621073,0.9542267323,0,0.9533621073,0.9533621073,0.9542267323,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1615_class-921,4,0.9443277121,0.9449868798,0.9449868798,4,0.9443277121,0.9449868798,0.9449868798,0.0000000000,-0.0006591678,-0.0006591678,0,0,0.0000000000,FSS-1000,,,
1616_class-921,5,0.8660316467,0.8724610806,0.8724610806,0,0.8724610806,0.8724610806,0.8724610806,0.0064294338,-0.0064294338,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1617_class-921,5,0.9742138386,0.9747493267,0.9747493267,5,0.9742138386,0.9747493267,0.9747493267,0.0000000000,-0.0005354881,-0.0005354881,0,0,0.0000000000,FSS-1000,,,
1618_class-921,5,0.9748799205,0.9735418558,0.9752827883,5,0.9748799205,0.9735418558,0.9752827883,0.0000000000,0.0013380647,0.0013380647,1,1,0.0000000000,FSS-1000,,,
1619_class-921,4,0.9590958953,0.8394625187,0.9595756531,4,0.9590958953,0.8394625187,0.9595756531,0.0000000000,0.1196333766,0.1196333766,1,1,0.0000000000,FSS-1000,,,
1620_class-922,4,0.9529362321,0.9666568041,0.9666568041,0,0.9666568041,0.9666568041,0.9666568041,0.0137205720,-0.0137205720,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1621_class-922,4,0.9469594955,0.9467042089,0.9470089674,0,0.9467042089,0.9467042089,0.9470089674,-0.0002552867,0.0002552867,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1622_class-922,3,0.7951620817,0.7951549292,0.7960150242,0,0.7951549292,0.7951549292,0.7960150242,-0.0000071526,0.0000071526,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1623_class-922,2,0.9899362922,0.9885083437,0.9899362922,2,0.9899362922,0.9885083437,0.9899362922,0.0000000000,0.0014279485,0.0014279485,1,1,0.0000000000,FSS-1000,,,
1624_class-922,3,0.9751303196,0.9756810069,0.9756810069,3,0.9751303196,0.9756810069,0.9756810069,0.0000000000,-0.0005506873,-0.0005506873,0,0,0.0000000000,FSS-1000,,,
1625_class-922,4,0.9795163870,0.9795175195,0.9796061516,4,0.9795163870,0.9795175195,0.9796061516,0.0000000000,-0.0000011325,-0.0000011325,0,0,0.0000000000,FSS-1000,,,
1626_class-922,3,0.9718209505,0.9701764584,0.9718209505,0,0.9701764584,0.9701764584,0.9718209505,-0.0016444921,0.0016444921,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1627_class-922,0,0.9495315552,0.9495315552,0.9610871077,0,0.9495315552,0.9495315552,0.9610871077,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1628_class-922,4,0.8766212463,0.8337212801,0.8766212463,0,0.8337212801,0.8337212801,0.8766212463,-0.0428999662,0.0428999662,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1629_class-922,3,0.9607993960,0.9130098820,0.9607993960,3,0.9607993960,0.9130098820,0.9607993960,0.0000000000,0.0477895141,0.0477895141,1,1,0.0000000000,FSS-1000,,,
1630_class-923,4,0.9889057875,0.9885843992,0.9889057875,4,0.9889057875,0.9885843992,0.9889057875,0.0000000000,0.0003213882,0.0003213882,1,1,0.0000000000,FSS-1000,,,
1631_class-923,4,0.9822642803,0.9821735620,0.9823621511,4,0.9822642803,0.9821735620,0.9823621511,0.0000000000,0.0000907183,0.0000907183,1,1,0.0000000000,FSS-1000,,,
1632_class-923,3,0.9863370657,0.9864699244,0.9864699244,0,0.9864699244,0.9864699244,0.9864699244,0.0001328588,-0.0001328588,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1633_class-923,3,0.9827092290,0.9826666713,0.9831664562,3,0.9827092290,0.9826666713,0.9831664562,0.0000000000,0.0000425577,0.0000425577,1,1,0.0000000000,FSS-1000,,,
1634_class-923,5,0.9901436567,0.9902088642,0.9903068542,5,0.9901436567,0.9902088642,0.9903068542,0.0000000000,-0.0000652075,-0.0000652075,0,0,0.0000000000,FSS-1000,,,
1635_class-923,0,0.9875255823,0.9875255823,0.9876568317,0,0.9875255823,0.9875255823,0.9876568317,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1636_class-923,0,0.9854571819,0.9854571819,0.9887291193,0,0.9854571819,0.9854571819,0.9887291193,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1637_class-923,0,0.9911488295,0.9911488295,0.9912074208,0,0.9911488295,0.9911488295,0.9912074208,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1638_class-923,2,0.9905380011,0.9888640046,0.9905380011,2,0.9905380011,0.9888640046,0.9905380011,0.0000000000,0.0016739964,0.0016739964,1,1,0.0000000000,FSS-1000,,,
1639_class-923,1,0.9870579243,0.9872156382,0.9872156382,0,0.9872156382,0.9872156382,0.9872156382,0.0001577139,-0.0001577139,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1640_class-924,1,0.9922356009,0.9910628796,0.9923681021,0,0.9910628796,0.9910628796,0.9923681021,-0.0011727214,0.0011727214,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1641_class-924,2,0.9860771894,0.9861601591,0.9862006903,2,0.9860771894,0.9861601591,0.9862006903,0.0000000000,-0.0000829697,-0.0000829697,0,0,0.0000000000,FSS-1000,,,
1642_class-924,2,0.9759482145,0.7656022310,0.9759482145,0,0.7656022310,0.7656022310,0.9759482145,-0.2103459835,0.2103459835,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1643_class-924,5,0.9791874886,0.9787549973,0.9799913168,5,0.9791874886,0.9787549973,0.9799913168,0.0000000000,0.0004324913,0.0004324913,1,1,0.0000000000,FSS-1000,,,
1644_class-924,1,0.9911324382,0.9884721041,0.9915184975,0,0.9884721041,0.9884721041,0.9915184975,-0.0026603341,0.0026603341,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1645_class-924,2,0.8500242233,0.8661422133,0.8881841898,2,0.8500242233,0.8661422133,0.8881841898,0.0000000000,-0.0161179900,-0.0161179900,0,0,0.0000000000,FSS-1000,,,
1646_class-924,4,0.9826222658,0.9826807976,0.9832605720,4,0.9826222658,0.9826807976,0.9832605720,0.0000000000,-0.0000585318,-0.0000585318,0,0,0.0000000000,FSS-1000,,,
1647_class-924,5,0.9861937165,0.9857221246,0.9861937165,5,0.9861937165,0.9857221246,0.9861937165,0.0000000000,0.0004715919,0.0004715919,1,1,0.0000000000,FSS-1000,,,
1648_class-924,2,0.9866121411,0.9865339994,0.9876807928,2,0.9866121411,0.9865339994,0.9876807928,0.0000000000,0.0000781417,0.0000781417,1,1,0.0000000000,FSS-1000,,,
1649_class-924,2,0.9778041840,0.9781393409,0.9820119143,2,0.9778041840,0.9781393409,0.9820119143,0.0000000000,-0.0003351569,-0.0003351569,0,0,0.0000000000,FSS-1000,,,
1650_class-925,5,0.9895157218,0.9892394543,0.9897670746,0,0.9892394543,0.9892394543,0.9897670746,-0.0002762675,0.0002762675,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1651_class-925,0,0.9796357751,0.9796357751,0.9807288647,0,0.9796357751,0.9796357751,0.9807288647,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1652_class-925,2,0.9803212881,0.9805753827,0.9806954861,0,0.9805753827,0.9805753827,0.9806954861,0.0002540946,-0.0002540946,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1653_class-925,1,0.9754628539,0.9755374789,0.9756466746,0,0.9755374789,0.9755374789,0.9756466746,0.0000746250,-0.0000746250,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1654_class-925,0,0.9839519858,0.9839519858,0.9842438698,0,0.9839519858,0.9839519858,0.9842438698,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1655_class-925,2,0.9748578072,0.9749784470,0.9749909639,0,0.9749784470,0.9749784470,0.9749909639,0.0001206398,-0.0001206398,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1656_class-925,2,0.9874401093,0.9881702662,0.9881702662,2,0.9874401093,0.9881702662,0.9881702662,0.0000000000,-0.0007301569,-0.0007301569,0,0,0.0000000000,FSS-1000,,,
1657_class-925,4,0.9873728752,0.9871980548,0.9873728752,0,0.9871980548,0.9871980548,0.9873728752,-0.0001748204,0.0001748204,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1658_class-925,0,0.6289734840,0.6289734840,0.7777066827,0,0.6289734840,0.6289734840,0.7777066827,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
1659_class-925,2,0.9676059484,0.9676924944,0.9677581787,0,0.9676924944,0.9676924944,0.9677581787,0.0000865459,-0.0000865459,0.0000000000,0,1,1.0000000000,FSS-1000,,,
1660_class-926,5,0.9437953234,0.9436686039,0.9487533569,0,0.9436686039,0.9436686039,0.9487533569,-0.0001267195,0.0001267195,0.0000000000,1,1,0.0000000000,FSS-1000,,,
