benchmark,seed,fold,method,obj_name,baseline_miou,selected_miou,selected_iter,fallback,non_degraded,oracle_miou
Pascal-5i,45,2,original,855_class-12,0.4596463144,0.8420842886,4,0,1,0.8420842886
Pascal-5i,45,2,original,856_class-14,0.4213387370,0.3984883130,1,0,0,0.4436633289
Pascal-5i,45,2,original,857_class-10,0.6637134552,0.5291985869,2,0,0,0.6637134552
Pascal-5i,45,2,original,858_class-14,0.9581059217,0.9581059217,0,0,1,0.9581059217
Pascal-5i,45,2,original,859_class-12,0.9605917931,0.9140659571,3,0,0,0.9605917931
Pascal-5i,45,2,original,860_class-14,0.1906730533,0.1800920665,5,0,0,0.1906730533
Pascal-5i,45,2,original,861_class-14,0.9501573443,0.9657334089,1,0,1,0.9661293030
Pascal-5i,45,2,original,862_class-14,0.3923805654,0.3923805654,0,0,1,0.5795063972
Pascal-5i,45,2,original,863_class-13,0.9816640615,0.9644613266,1,0,0,0.9816640615
Pascal-5i,45,2,original,864_class-14,0.3464296162,0.5276540518,3,0,1,0.5761421919
Pascal-5i,45,2,original,865_class-11,0.9986587763,0.9512234330,5,0,0,0.9986587763
Pascal-5i,45,2,original,866_class-14,0.7000162601,0.6571944952,5,0,0,0.7000162601
Pascal-5i,45,2,original,867_class-10,0.1469760984,0.1469760984,0,0,1,0.2284026593
Pascal-5i,45,2,original,868_class-14,0.9754428864,0.8895255327,4,0,0,0.9754428864
Pascal-5i,45,2,original,869_class-10,0.3444125056,0.3334770203,2,0,0,0.9501447678
Pascal-5i,45,2,original,870_class-14,0.9714263678,0.6707717180,5,0,0,0.9714263678
Pascal-5i,45,2,original,871_class-13,0.7746180296,0.7481443286,2,0,0,0.7746180296
Pascal-5i,45,2,original,872_class-12,0.9186278582,0.6156343818,3,0,0,0.9186278582
Pascal-5i,45,2,original,873_class-14,0.9455263615,0.8564113379,5,0,0,0.9455263615
Pascal-5i,45,2,original,874_class-14,0.6056444645,0.5617980957,4,0,0,0.6095289588
Pascal-5i,45,2,original,875_class-10,0.3642891645,0.1731189787,5,0,0,0.3642891645
Pascal-5i,45,2,original,876_class-14,0.2920032144,0.3234132230,4,0,1,0.3633968532
Pascal-5i,45,2,original,877_class-14,0.3762669861,0.3762669861,0,0,1,0.3762669861
Pascal-5i,45,2,original,878_class-14,0.6454536915,0.6385695934,3,0,0,0.8637896776
Pascal-5i,45,2,original,879_class-14,0.3936146498,0.3595796824,5,0,0,0.3936146498
Pascal-5i,45,2,original,880_class-14,0.6246740818,0.5432032943,5,0,0,0.6246740818
Pascal-5i,45,2,original,881_class-14,0.9622515440,0.9622515440,0,0,1,0.9622515440
Pascal-5i,45,2,original,882_class-14,0.3041732311,0.5355975032,2,0,1,0.6649791002
Pascal-5i,45,2,original,883_class-11,0.9956526756,0.9565179348,3,0,0,0.9956526756
Pascal-5i,45,2,original,884_class-12,0.9139978886,0.7390745878,3,0,0,0.9139978886
Pascal-5i,45,2,original,885_class-14,0.4384235144,0.4191208184,2,0,0,0.4384235144
Pascal-5i,45,2,original,886_class-11,0.9873214960,0.9690400362,1,0,0,0.9873214960
Pascal-5i,45,2,original,887_class-14,0.1314909309,0.6721190810,5,0,1,0.7054675817
Pascal-5i,45,2,original,888_class-11,0.7799451947,0.7530736327,5,0,0,0.9252672195
Pascal-5i,45,2,original,889_class-14,0.5932201147,0.5649979115,3,0,0,0.9328871965
Pascal-5i,45,2,original,890_class-12,0.9622406363,0.9193555117,4,0,0,0.9622406363
Pascal-5i,45,2,original,891_class-14,0.4516424239,0.4516424239,0,0,1,0.7697983384
Pascal-5i,45,2,original,892_class-14,0.6684863567,0.5468508005,4,0,0,0.9289959669
Pascal-5i,45,2,original,893_class-12,0.6323213577,0.8502946496,2,0,1,0.8502946496
Pascal-5i,45,2,original,894_class-14,0.9809237719,0.9281779528,5,0,0,0.9809237719
Pascal-5i,45,2,original,895_class-14,0.7814959288,0.8465470076,4,0,1,0.8585299253
Pascal-5i,45,2,original,896_class-11,0.3495987952,0.3495987952,0,0,1,0.9381800890
Pascal-5i,45,2,original,897_class-14,0.2110099494,0.3406023979,3,0,1,0.3406149447
Pascal-5i,45,2,original,898_class-11,0.9936473370,0.9483631849,1,0,0,0.9936473370
Pascal-5i,45,2,original,899_class-14,0.9739255905,0.8276338577,5,0,0,0.9739255905
Pascal-5i,45,2,original,900_class-11,0.9096350074,0.9096350074,0,0,1,0.9096350074
Pascal-5i,45,2,original,901_class-13,0.9489488602,0.9489488602,0,0,1,0.9489488602
Pascal-5i,45,2,original,902_class-12,0.9621993303,0.8875988126,2,0,0,0.9621993303
Pascal-5i,45,2,original,903_class-14,0.4462320805,0.3166553676,3,0,0,0.4462320805
Pascal-5i,45,2,original,904_class-14,0.9590584040,0.9590584040,0,0,1,0.9590584040
Pascal-5i,45,2,original,905_class-14,0.9853646755,0.9462422132,3,0,0,0.9853646755
Pascal-5i,45,2,original,906_class-11,0.7717505097,0.3881308734,1,0,0,0.7717505097
Pascal-5i,45,2,original,907_class-12,0.2970519364,0.4009526968,2,0,1,0.4013980329
Pascal-5i,45,2,original,908_class-14,0.4067068100,0.3922148347,1,0,0,0.5972260237
Pascal-5i,45,2,original,909_class-10,0.4873328507,0.3809696734,3,0,0,0.6560484171
Pascal-5i,45,2,original,910_class-14,0.7104828954,0.7104828954,0,0,1,0.7104828954
Pascal-5i,45,2,original,911_class-10,0.3567341268,0.3895923793,1,0,1,0.4563980699
Pascal-5i,45,2,original,912_class-11,0.9818315506,0.9552705884,1,0,0,0.9818315506
Pascal-5i,45,2,original,913_class-11,0.9214158654,0.8726369739,1,0,0,0.9214158654
Pascal-5i,45,2,original,914_class-14,0.4083995819,0.3986099660,4,0,0,0.4083995819
Pascal-5i,45,2,original,915_class-14,0.5829129219,0.5022508502,2,0,0,0.5829129219
Pascal-5i,45,2,original,916_class-14,0.8833811879,0.5806950331,5,0,0,0.9117248654
Pascal-5i,45,2,original,917_class-14,0.5347388983,0.5127927065,2,0,0,0.5347388983
Pascal-5i,45,2,original,918_class-13,0.9730900526,0.9730900526,0,0,1,0.9730900526
Pascal-5i,45,2,original,919_class-14,0.7814323902,0.5042856932,5,0,0,0.7814323902
Pascal-5i,45,2,original,920_class-10,0.8535636663,0.8369648457,1,0,0,0.8535636663
Pascal-5i,45,2,original,921_class-14,0.3973455727,0.3973455727,0,0,1,0.4126236737
Pascal-5i,45,2,original,922_class-13,0.8504041433,0.9437713623,3,0,1,0.9437713623
Pascal-5i,45,2,original,923_class-14,0.6024698615,0.5808634758,5,0,0,0.6024698615
Pascal-5i,45,2,original,924_class-12,0.8122399449,0.9152102470,4,0,1,0.9152102470
Pascal-5i,45,2,original,925_class-13,0.9796638489,0.8744211197,5,0,0,0.9796638489
Pascal-5i,45,2,original,926_class-11,0.9974997044,0.9474422932,2,0,0,0.9974997044
Pascal-5i,45,2,original,927_class-14,0.9969909191,0.9969909191,0,0,1,0.9969909191
Pascal-5i,45,2,original,928_class-14,0.7401119471,0.7144298553,1,0,0,0.7401119471
Pascal-5i,45,2,original,929_class-14,0.9949604273,0.9949604273,0,0,1,0.9949604273
Pascal-5i,45,2,original,930_class-14,0.9757931828,0.9563018084,1,0,0,0.9757931828
Pascal-5i,45,2,original,931_class-14,0.3569697142,0.6230736375,4,0,1,0.6404869556
Pascal-5i,45,2,original,932_class-11,0.9399499893,0.9399499893,0,0,1,0.9399499893
Pascal-5i,45,2,original,933_class-11,0.7133523822,0.3834050894,5,0,0,0.7143795490
Pascal-5i,45,2,original,934_class-14,0.6188781261,0.5859929919,3,0,0,0.7864034176
Pascal-5i,45,2,original,935_class-14,0.9982683659,0.9628572464,1,0,0,0.9982683659
Pascal-5i,45,2,original,936_class-14,0.3283740878,0.3217229545,1,0,0,0.3427168727
Pascal-5i,45,2,original,937_class-14,0.9962627888,0.9373754263,2,0,0,0.9962627888
Pascal-5i,45,2,original,938_class-14,0.4017718434,0.8961456418,3,0,1,0.9018597007
Pascal-5i,45,2,original,939_class-10,0.7071262598,0.6565674543,5,0,0,0.7071262598
Pascal-5i,45,2,original,940_class-14,0.7486643791,0.6952633858,5,0,0,0.7486643791
Pascal-5i,45,2,original,941_class-12,0.9464672804,0.9464672804,0,0,1,0.9464672804
Pascal-5i,45,2,original,942_class-14,0.9805659652,0.9235106707,2,0,0,0.9805659652
Pascal-5i,45,2,original,943_class-11,0.9160957336,0.8706865311,1,0,0,0.9317542315
Pascal-5i,45,2,original,944_class-14,0.4116148353,0.3425185978,3,0,0,0.5205304623
Pascal-5i,45,2,original,945_class-14,0.9840999842,0.9450402260,1,0,0,0.9840999842
Pascal-5i,45,2,original,946_class-14,0.9986738563,0.9986738563,0,0,1,0.9986738563
Pascal-5i,45,2,original,947_class-14,0.5106922388,0.5106922388,0,0,1,0.8605010509
Pascal-5i,45,2,original,948_class-14,0.9952944517,0.9002094269,5,0,0,0.9952944517
Pascal-5i,45,2,original,949_class-14,0.4725549221,0.4633143842,4,0,0,0.6239783168
Pascal-5i,45,2,original,950_class-14,0.9993472099,0.9251687527,4,0,0,0.9993472099
Pascal-5i,45,2,original,951_class-10,0.1259004474,0.1276264936,2,0,1,0.1335712075
Pascal-5i,45,2,original,952_class-14,0.2949404716,0.2789193392,2,0,0,0.2949404716
Pascal-5i,45,2,original,953_class-12,0.0468091667,0.4423161149,2,0,1,0.4446199834
Pascal-5i,45,2,original,954_class-13,0.9782483578,0.9472407103,1,0,0,0.9782483578
Pascal-5i,45,2,original,955_class-14,0.4120229483,0.3867409527,5,0,0,0.4120229483
Pascal-5i,45,2,original,956_class-13,0.9761812687,0.5702874064,3,0,0,0.9761812687
Pascal-5i,45,2,original,957_class-14,0.4451095164,0.4451095164,0,0,1,0.4451095164
Pascal-5i,45,2,original,958_class-11,0.5964359641,0.8698253632,2,0,1,0.8698253632
Pascal-5i,45,2,original,959_class-11,0.9964850545,0.9720520973,2,0,0,0.9964850545
Pascal-5i,45,2,original,960_class-14,0.9969670773,0.9969670773,0,0,1,0.9969670773
Pascal-5i,45,2,original,961_class-14,0.3153979778,0.5071057677,1,0,1,0.6896661520
Pascal-5i,45,2,original,962_class-14,0.6627258658,0.9680417180,5,0,1,0.9680417180
Pascal-5i,45,2,original,963_class-11,0.7709574103,0.9719938040,4,0,1,0.9720729589
Pascal-5i,45,2,original,964_class-14,0.9983912706,0.9642701149,4,0,0,0.9983912706
Pascal-5i,45,2,original,965_class-14,0.9974890947,0.9426932335,4,0,0,0.9974890947
Pascal-5i,45,2,original,966_class-13,0.1225781068,0.1245593727,5,0,1,0.1246167123
Pascal-5i,45,2,original,967_class-14,0.9999457598,0.9633176923,1,0,0,0.9999457598
Pascal-5i,45,2,original,968_class-14,0.2594891489,0.2759540379,5,0,1,0.2812357247
Pascal-5i,45,2,original,969_class-14,0.6202245951,0.9693412781,5,0,1,0.9693412781
Pascal-5i,45,2,original,970_class-14,0.9529731274,0.8358526826,5,0,0,0.9529731274
Pascal-5i,45,2,original,971_class-14,0.9971641302,0.5613790154,3,0,0,0.9971641302
Pascal-5i,45,2,original,972_class-11,0.9935184121,0.9935184121,0,0,1,0.9935184121
Pascal-5i,45,2,original,973_class-14,0.9875118732,0.9166488647,1,0,0,0.9875118732
Pascal-5i,45,2,original,974_class-11,0.3723042309,0.3723042309,0,0,1,0.5814692974
Pascal-5i,45,2,original,975_class-14,0.9889781475,0.9316754341,4,0,0,0.9889781475
Pascal-5i,45,2,original,976_class-14,0.9993759394,0.9567775726,3,0,0,0.9993759394
Pascal-5i,45,2,original,977_class-14,0.1226008236,0.1166859195,3,0,0,0.1226008236
Pascal-5i,45,2,original,978_class-14,0.0110997157,0.8457187414,5,0,1,0.8457187414
Pascal-5i,45,2,original,979_class-14,0.4026804268,0.4026804268,0,0,1,0.8937882185
Pascal-5i,45,2,original,980_class-12,0.9863988161,0.2806848884,2,0,0,0.9863988161
Pascal-5i,45,2,original,981_class-14,0.9964616895,0.9714751244,3,0,0,0.9964616895
Pascal-5i,45,2,original,982_class-14,0.9893519282,0.9663997293,3,0,0,0.9893519282
Pascal-5i,45,2,original,983_class-11,0.9007309079,0.9007309079,0,0,1,0.9007309079
Pascal-5i,45,2,original,984_class-14,0.1309461594,0.1309461594,0,0,1,0.3929718733
Pascal-5i,45,2,original,985_class-12,0.3878520131,0.2541703582,3,0,0,0.3878520131
Pascal-5i,45,2,original,986_class-14,0.8284011483,0.8284011483,0,0,1,0.9324930906
Pascal-5i,45,2,original,987_class-14,0.3732185066,0.3206888735,3,0,0,0.3732185066
Pascal-5i,45,2,original,988_class-11,0.9981036186,0.9457919598,4,0,0,0.9981036186
Pascal-5i,45,2,original,989_class-13,0.5253140926,0.3275996745,1,0,0,0.6059828401
Pascal-5i,45,2,original,990_class-14,0.6562157869,0.6468176246,5,0,0,0.6562157869
Pascal-5i,45,2,original,991_class-10,0.3433536291,0.3470616937,3,0,1,0.4115850627
Pascal-5i,45,2,original,992_class-13,0.9635437131,0.9303963780,2,0,0,0.9635437131
Pascal-5i,45,2,original,993_class-14,0.0925081670,0.0880542919,3,0,0,0.0925081670
Pascal-5i,45,2,original,994_class-11,0.7153371572,0.9084740877,4,0,1,0.9084740877
Pascal-5i,45,2,original,995_class-14,0.9999545217,0.6878348589,5,0,0,0.9999545217
Pascal-5i,45,2,original,996_class-10,0.3404495716,0.3659489751,4,0,1,0.5732336044
Pascal-5i,45,2,original,997_class-14,0.7628003359,0.7378337383,1,0,0,0.7628003359
Pascal-5i,45,2,original,998_class-12,0.9521909356,0.9257540703,4,0,0,0.9521909356
Pascal-5i,45,2,original,999_class-14,0.4900263250,0.4920832515,3,0,1,0.5280337930
Pascal-5i,45,2,confidence_only,0_class-14,0.7104096413,0.3306525946,5,0,0,0.7104096413
Pascal-5i,45,2,confidence_only,1_class-14,0.4433194101,0.4433194101,0,1,1,0.4433194101
Pascal-5i,45,2,confidence_only,2_class-12,0.9600244761,0.9042432308,1,0,0,0.9600244761
Pascal-5i,45,2,confidence_only,3_class-14,0.9791138172,0.9484049678,5,0,0,0.9791138172
Pascal-5i,45,2,confidence_only,4_class-10,0.6862758398,0.4512254596,3,0,0,0.6862758398
Pascal-5i,45,2,confidence_only,5_class-14,0.4539704025,0.5860720277,3,0,1,0.5860720277
Pascal-5i,45,2,confidence_only,6_class-12,0.8791158199,0.8791158199,0,1,1,0.8791158199
Pascal-5i,45,2,confidence_only,7_class-14,0.4158370495,0.4016190767,1,0,0,0.4933216572
Pascal-5i,45,2,confidence_only,8_class-12,0.8862257004,0.8427831531,1,0,0,0.8862257004
Pascal-5i,45,2,confidence_only,9_class-14,0.9416881800,0.9416881800,0,1,1,0.9416881800
Pascal-5i,45,2,confidence_only,10_class-10,0.1369093210,0.3795123398,1,0,1,0.4838168621
Pascal-5i,45,2,confidence_only,11_class-10,0.2897013426,0.3767045438,1,0,1,0.3792634904
Pascal-5i,45,2,confidence_only,12_class-14,0.2941090763,0.3598876595,2,0,1,0.6107082367
Pascal-5i,45,2,confidence_only,13_class-14,0.9900066257,0.9900066257,0,1,1,0.9900066257
Pascal-5i,45,2,confidence_only,14_class-14,0.4348281026,0.3539154232,4,0,0,0.4348281026
Pascal-5i,45,2,confidence_only,15_class-11,0.8733934164,0.6009449363,1,0,0,0.8733934164
Pascal-5i,45,2,confidence_only,16_class-14,0.5312817097,0.5312817097,0,1,1,0.5312817097
Pascal-5i,45,2,confidence_only,17_class-14,0.9248956442,0.6174818873,3,0,0,0.9248956442
Pascal-5i,45,2,confidence_only,18_class-14,0.4635877013,0.4635877013,0,0,1,0.8697830439
Pascal-5i,45,2,confidence_only,19_class-14,0.5463816524,0.9219456315,3,0,1,0.9225118756
Pascal-5i,45,2,confidence_only,20_class-10,0.3828640878,0.3634734452,3,0,0,0.3907888234
Pascal-5i,45,2,confidence_only,21_class-14,0.6799544096,0.6556803584,4,0,0,0.6799544096
Pascal-5i,45,2,confidence_only,22_class-14,0.3314480782,0.4181070924,2,0,1,0.4181070924
Pascal-5i,45,2,confidence_only,23_class-14,0.5845707059,0.9536205530,3,0,1,0.9536205530
Pascal-5i,45,2,confidence_only,24_class-12,0.8655589223,0.8213111162,5,0,0,0.8766157627
Pascal-5i,45,2,confidence_only,25_class-14,0.5718801618,0.5718801618,0,1,1,0.9203718901
Pascal-5i,45,2,confidence_only,26_class-14,0.4368546605,0.4209742844,4,0,0,0.4368546605
Pascal-5i,45,2,confidence_only,27_class-14,0.4807630181,0.4807630181,0,0,1,0.7952659130
Pascal-5i,45,2,confidence_only,28_class-10,0.4202076197,0.4072117209,3,0,0,0.4202076197
Pascal-5i,45,2,confidence_only,29_class-14,0.6030154228,0.7014732361,5,0,1,0.8119806647
Pascal-5i,45,2,confidence_only,30_class-14,0.9366047382,0.6343012452,2,0,0,0.9366047382
Pascal-5i,45,2,confidence_only,31_class-11,0.6476829648,0.9398757219,5,0,1,0.9398757219
Pascal-5i,45,2,confidence_only,32_class-12,0.4018670619,0.3962981701,5,0,0,0.4018670619
Pascal-5i,45,2,confidence_only,33_class-12,0.4229832292,0.4513397515,4,0,1,0.9119749069
Pascal-5i,45,2,confidence_only,34_class-14,0.3875562847,0.3482585847,2,0,0,0.6843270063
Pascal-5i,45,2,confidence_only,35_class-13,0.5118204355,0.4021195173,3,0,0,0.9608507752
Pascal-5i,45,2,confidence_only,36_class-11,0.7820975184,0.9632592201,5,0,1,0.9632592201
Pascal-5i,45,2,confidence_only,37_class-14,0.3831810951,0.6606612206,3,0,1,0.7668720484
Pascal-5i,45,2,confidence_only,38_class-14,0.9966030121,0.8589779139,5,0,0,0.9966030121
Pascal-5i,45,2,confidence_only,39_class-14,0.0416017883,0.0416017883,0,1,1,0.0448813811
Pascal-5i,45,2,confidence_only,40_class-14,0.3817394972,0.4139752686,1,0,1,0.4139752686
Pascal-5i,45,2,confidence_only,41_class-11,0.7001373768,0.6670999527,5,0,0,0.7001373768
Pascal-5i,45,2,confidence_only,42_class-10,0.8810335398,0.8843420744,3,0,1,0.8843420744
Pascal-5i,45,2,confidence_only,43_class-14,0.0307485908,0.3500238657,5,0,1,0.3500747681
Pascal-5i,45,2,confidence_only,44_class-14,0.3686891794,0.4441887438,5,0,1,0.4441887438
Pascal-5i,45,2,confidence_only,45_class-14,0.6115984917,0.5880367756,1,0,0,0.6115984917
Pascal-5i,45,2,confidence_only,46_class-13,0.8269448280,0.9162969589,3,0,1,0.9207621813
Pascal-5i,45,2,confidence_only,47_class-14,0.5817168951,0.5817168951,0,1,1,0.8975532055
Pascal-5i,45,2,confidence_only,48_class-14,0.9975057244,0.7578313351,4,0,0,0.9975057244
Pascal-5i,45,2,confidence_only,49_class-11,0.8324292898,0.6043186188,4,0,0,0.8324292898
Pascal-5i,45,2,confidence_only,50_class-10,0.4091696143,0.3902398348,4,0,0,0.5311703682
Pascal-5i,45,2,confidence_only,51_class-14,0.4136772752,0.2807353735,4,0,0,0.4257382751
Pascal-5i,45,2,confidence_only,52_class-12,0.9917456508,0.9917456508,0,0,1,0.9917456508
Pascal-5i,45,2,confidence_only,53_class-14,0.4891840219,0.4685314894,2,0,0,0.4891840219
Pascal-5i,45,2,confidence_only,54_class-14,0.9373624325,0.9373624325,0,0,1,0.9373624325
Pascal-5i,45,2,confidence_only,55_class-14,0.9930760264,0.8901528716,2,0,0,0.9930760264
Pascal-5i,45,2,confidence_only,56_class-11,0.5164194107,0.7200993896,1,0,1,0.9457630515
Pascal-5i,45,2,confidence_only,57_class-14,0.7556962967,0.4339882135,2,0,0,0.7556962967
Pascal-5i,45,2,confidence_only,58_class-14,0.8922562599,0.4925267100,2,0,0,0.9081735611
Pascal-5i,45,2,confidence_only,59_class-11,0.9796813726,0.9146878719,4,0,0,0.9796813726
Pascal-5i,45,2,confidence_only,60_class-13,0.1348411739,0.5349128842,2,0,1,0.5349128842
Pascal-5i,45,2,confidence_only,61_class-14,0.3387681544,0.3773799837,2,0,1,0.3773799837
Pascal-5i,45,2,confidence_only,62_class-11,0.9852504730,0.9852504730,0,0,1,0.9852504730
Pascal-5i,45,2,confidence_only,63_class-14,0.6356329918,0.4861841202,3,0,0,0.8136512041
Pascal-5i,45,2,confidence_only,64_class-14,0.9982482791,0.9634125233,5,0,0,0.9982482791
Pascal-5i,45,2,confidence_only,65_class-14,0.7846379876,0.6986933351,2,0,0,0.7846379876
Pascal-5i,45,2,confidence_only,66_class-10,0.4529824853,0.6073244214,2,0,1,0.6073244214
Pascal-5i,45,2,confidence_only,67_class-14,0.2841640413,0.2857841253,3,0,1,0.7236832380
Pascal-5i,45,2,confidence_only,68_class-11,0.0002222230,0.0023769990,3,0,1,0.0045204344
Pascal-5i,45,2,confidence_only,69_class-13,0.3376477361,0.3376477361,0,1,1,0.3376477361
Pascal-5i,45,2,confidence_only,70_class-14,0.2016286850,0.4047402740,3,0,1,0.4047402740
Pascal-5i,45,2,confidence_only,71_class-11,0.2905855179,0.2810336351,4,0,0,0.2905855179
Pascal-5i,45,2,confidence_only,72_class-14,0.6912944317,0.6930255890,1,0,1,0.7185507417
Pascal-5i,45,2,confidence_only,73_class-14,0.4911812246,0.4219688177,3,0,0,0.5507355928
Pascal-5i,45,2,confidence_only,74_class-11,0.9499140382,0.8913816214,3,0,0,0.9499140382
Pascal-5i,45,2,confidence_only,75_class-13,0.9635934234,0.9268797040,1,0,0,0.9635934234
Pascal-5i,45,2,confidence_only,76_class-14,0.4761715531,0.3297001421,3,0,0,0.4761715531
Pascal-5i,45,2,confidence_only,77_class-14,0.5057716370,0.4184346199,2,0,0,0.8702194691
Pascal-5i,45,2,confidence_only,78_class-13,0.7486171126,0.8633893132,1,0,1,0.8633893132
Pascal-5i,45,2,confidence_only,79_class-14,0.5249300599,0.5249300599,0,0,1,0.5249300599
Pascal-5i,45,2,confidence_only,80_class-14,0.9016144276,0.8212275505,2,0,0,0.9016144276
Pascal-5i,45,2,confidence_only,81_class-10,0.3964802325,0.3521944880,2,0,0,0.5873141289
Pascal-5i,45,2,confidence_only,82_class-12,0.3877077699,0.3684998751,2,0,0,0.6230832934
Pascal-5i,45,2,confidence_only,83_class-14,0.3922403455,0.3922403455,0,0,1,0.7746708393
Pascal-5i,45,2,confidence_only,84_class-11,0.9936874509,0.9765651226,3,0,0,0.9936874509
Pascal-5i,45,2,confidence_only,85_class-10,0.3390507102,0.3121803701,3,0,0,0.4442308247
Pascal-5i,45,2,confidence_only,86_class-14,0.9929695129,0.9929695129,0,0,1,0.9929695129
Pascal-5i,45,2,confidence_only,87_class-12,0.3391713202,0.3391713202,0,0,1,0.3688483238
Pascal-5i,45,2,confidence_only,88_class-14,0.7630388737,0.7320116758,2,0,0,0.8855793476
Pascal-5i,45,2,confidence_only,89_class-12,0.4322948456,0.3164159060,2,0,0,0.8059173822
Pascal-5i,45,2,confidence_only,90_class-14,0.8112988472,0.4172543585,2,0,0,0.8112988472
Pascal-5i,45,2,confidence_only,91_class-12,0.6765237451,0.6426784396,5,0,0,0.6765237451
Pascal-5i,45,2,confidence_only,92_class-14,0.2420618236,0.2420618236,0,1,1,0.6021407843
Pascal-5i,45,2,confidence_only,93_class-11,0.6444305182,0.7886891365,1,0,1,0.7887479067
Pascal-5i,45,2,confidence_only,94_class-13,0.7196258307,0.8056678176,5,0,1,0.8195379972
Pascal-5i,45,2,confidence_only,95_class-14,0.3770319819,0.3770319819,0,1,1,0.4755423069
Pascal-5i,45,2,confidence_only,96_class-14,0.2915736437,0.2915736437,0,1,1,0.8366206288
Pascal-5i,45,2,confidence_only,97_class-14,0.2796382308,0.6593784094,3,0,1,0.9339525700
Pascal-5i,45,2,confidence_only,98_class-12,0.9940384626,0.9065052271,1,0,0,0.9940384626
Pascal-5i,45,2,confidence_only,99_class-14,0.3964628875,0.3964628875,0,1,1,0.3964628875
Pascal-5i,45,2,confidence_only,100_class-13,0.5435777307,0.8410297632,3,0,1,0.8557850122
Pascal-5i,45,2,confidence_only,101_class-14,0.4075628519,0.3447649181,5,0,0,0.4075628519
Pascal-5i,45,2,confidence_only,102_class-14,0.2027937919,0.1957017779,2,0,0,0.2027937919
Pascal-5i,45,2,confidence_only,103_class-14,0.3700842857,0.3369793892,3,0,0,0.4390382469
Pascal-5i,45,2,confidence_only,104_class-13,0.9337958097,0.9337958097,0,1,1,0.9337958097
Pascal-5i,45,2,confidence_only,105_class-14,0.9722622037,0.9722622037,0,0,1,0.9722622037
Pascal-5i,45,2,confidence_only,106_class-11,0.9415048361,0.9533400536,5,0,1,0.9533400536
Pascal-5i,45,2,confidence_only,107_class-13,0.8768376112,0.9409666657,4,0,1,0.9409666657
Pascal-5i,45,2,confidence_only,108_class-10,0.8651589155,0.8651589155,0,0,1,0.8651589155
Pascal-5i,45,2,confidence_only,109_class-10,0.8534168005,0.8941491842,5,0,1,0.8941491842
Pascal-5i,45,2,confidence_only,110_class-14,0.8265470862,0.9685282111,4,0,1,0.9686622620
Pascal-5i,45,2,confidence_only,111_class-14,0.4429272413,0.4307991266,2,0,0,0.5035340190
Pascal-5i,45,2,confidence_only,112_class-14,0.5562739372,0.5867657661,4,0,1,0.5867657661
Pascal-5i,45,2,confidence_only,113_class-10,0.3011800647,0.5955354571,3,0,1,0.6221919656
Pascal-5i,45,2,confidence_only,114_class-14,0.2042484432,0.2042484432,0,0,1,0.6519424319
Pascal-5i,45,2,confidence_only,115_class-11,0.9816054702,0.9441391230,4,0,0,0.9816054702
Pascal-5i,45,2,confidence_only,116_class-14,0.4344724715,0.4344724715,0,1,1,0.8863987327
Pascal-5i,45,2,confidence_only,117_class-10,0.2838151753,0.2708864808,5,0,0,0.2907707989
Pascal-5i,45,2,confidence_only,118_class-12,0.8042618036,0.7661233544,3,0,0,0.8042618036
Pascal-5i,45,2,confidence_only,119_class-14,0.4975086153,0.6311451197,2,0,1,0.8914939165
Pascal-5i,45,2,confidence_only,120_class-14,0.5564108491,0.5134675503,1,0,0,0.5564108491
Pascal-5i,45,2,confidence_only,121_class-11,0.3307909071,0.3133772314,4,0,0,0.3307909071
Pascal-5i,45,2,confidence_only,122_class-14,0.3666082323,0.3666082323,0,0,1,0.7621537447
Pascal-5i,45,2,confidence_only,123_class-14,0.5065513849,0.4895492196,5,0,0,0.5065513849
Pascal-5i,45,2,confidence_only,124_class-13,0.9313936234,0.9313936234,0,0,1,0.9313936234
Pascal-5i,45,2,confidence_only,125_class-14,0.7496377826,0.8229005337,4,0,1,0.8330519795
Pascal-5i,45,2,confidence_only,126_class-14,0.4395237565,0.4395237565,0,1,1,0.4672125876
Pascal-5i,45,2,confidence_only,127_class-14,0.3402041495,0.3402041495,0,0,1,0.3402041495
Pascal-5i,45,2,confidence_only,128_class-14,0.4119848907,0.3951197863,3,0,0,0.4119848907
Pascal-5i,45,2,confidence_only,129_class-14,0.3961947560,0.3370727897,1,0,0,0.3961947560
Pascal-5i,45,2,confidence_only,130_class-12,0.6389777064,0.8434098959,5,0,1,0.8434098959
Pascal-5i,45,2,confidence_only,131_class-14,0.4472134411,0.3980608582,4,0,0,0.7342818379
Pascal-5i,45,2,confidence_only,132_class-10,0.5900646448,0.5900646448,0,1,1,0.7841969728
Pascal-5i,45,2,confidence_only,133_class-14,0.7496523857,0.6788377762,3,0,0,0.8756425381
Pascal-5i,45,2,confidence_only,134_class-12,0.9701709747,0.9210448861,3,0,0,0.9701709747
Pascal-5i,45,2,confidence_only,135_class-14,0.3568216562,0.9507097006,3,0,1,0.9507097006
Pascal-5i,45,2,confidence_only,136_class-14,0.9972239733,0.9660100937,5,0,0,0.9972239733
Pascal-5i,45,2,confidence_only,137_class-14,0.3681675494,0.8042711020,2,0,1,0.9126851559
Pascal-5i,45,2,confidence_only,138_class-13,0.9821929932,0.9643837810,1,0,0,0.9821929932
