generator,benchmark,seed,fold,obj_name,proposal_iter,proposal_nonbaseline,baseline_miou,proposal_miou,proposal_delta_miou,support_margin,foreground_margin,gate_margin,proposal_degraded,source_file
PerSAM-F-compatible,FSS-1000,44,0,522_class-812,2,1,0.7194154262542725,0.7206830382347107,0.0012676119804382324,3.552436828613281e-05,0.002565145492553711,3.552436828613281e-05,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,523_class-812,5,1,0.9351881742477417,0.9435086846351624,0.008320510387420654,0.0009883642196655273,0.0045174360275268555,0.0009883642196655273,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,524_class-812,3,1,0.9710197448730469,0.9702473878860474,-0.0007723569869995117,0.0006737709045410156,0.0007190108299255371,0.0006737709045410156,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,525_class-812,3,1,0.9833580255508423,0.9832220077514648,-0.0001360177993774414,0.0003727078437805176,-0.00013679265975952148,-0.00013679265975952148,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,526_class-812,4,1,0.9442157745361328,0.9463245868682861,0.0021088123321533203,0.0017109513282775879,0.0016264915466308594,0.0016264915466308594,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,527_class-812,0,0,0.2057124525308609,0.2057124525308609,0.0,nan,nan,nan,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,528_class-812,0,0,0.623299777507782,0.623299777507782,0.0,nan,nan,nan,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,529_class-812,3,1,0.9209686517715454,0.880311131477356,-0.04065752029418945,0.005563318729400635,-0.004096388816833496,-0.004096388816833496,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,530_class-813,5,1,0.9853930473327637,0.9853519201278687,-4.112720489501953e-05,2.7358531951904297e-05,4.696846008300781e-05,2.7358531951904297e-05,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,531_class-813,2,1,0.6715726852416992,0.9704656600952148,0.2988929748535156,0.010922551155090332,-0.007224917411804199,-0.007224917411804199,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,532_class-813,5,1,0.9772828817367554,0.9771350026130676,-0.00014787912368774414,3.7550926208496094e-06,6.979703903198242e-05,3.7550926208496094e-06,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,533_class-813,5,1,0.9678446650505066,0.9676309823989868,-0.0002136826515197754,-4.4286251068115234e-05,0.00033146142959594727,-4.4286251068115234e-05,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,534_class-813,5,1,0.985422670841217,0.9853821992874146,-4.0471553802490234e-05,7.385015487670898e-05,-2.0265579223632812e-06,-2.0265579223632812e-06,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,535_class-813,0,0,0.9859349727630615,0.9859349727630615,0.0,nan,nan,nan,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,536_class-813,4,1,0.980687141418457,0.9805959463119507,-9.119510650634766e-05,9.238719940185547e-05,9.673833847045898e-05,9.238719940185547e-05,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,537_class-813,5,1,0.977725625038147,0.9776822924613953,-4.3332576751708984e-05,3.975629806518555e-05,-2.8967857360839844e-05,-2.8967857360839844e-05,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,538_class-813,2,1,0.9809001684188843,0.9809156060218811,1.5437602996826172e-05,1.621246337890625e-05,-6.377696990966797e-06,-6.377696990966797e-06,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,44,0,539_class-813,1,1,0.7918210029602051,0.7913415431976318,-0.0004794597625732422,5.161762237548828e-05,0.0017671585083007812,5.161762237548828e-05,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s44_full\0\csvs\selector_original_candidates.csv
