sample_id,seed,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
seed44:281_class-76,44,281_class-76,0.47033623,0.47033623,0.47033623,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed44:282_class-56,44,282_class-56,0.40576133,0.40597561,0.40576133,3,0,1,1,1,-0.00021428,0.00021428,0.00000000
seed44:283_class-24,44,283_class-24,0.46842217,0.46548140,0.46548140,4,4,0,0,0,0.00000000,-0.00294077,-0.00294077
seed44:284_class-24,44,284_class-24,0.40445200,0.40466005,0.40466005,5,5,0,1,1,0.00000000,0.00020805,0.00020805
seed44:285_class-64,44,285_class-64,0.59329140,0.46095410,0.59329140,4,0,1,0,1,0.13233730,-0.13233730,0.00000000
seed44:286_class-72,44,286_class-72,0.39984289,0.39984289,0.39984289,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed44:287_class-12,44,287_class-12,0.36961818,0.86881375,0.86881375,5,5,0,1,1,0.00000000,0.49919558,0.49919558
seed44:288_class-0,44,288_class-0,0.30810872,0.30834028,0.30810872,2,0,1,1,1,-0.00023156,0.00023156,0.00000000
seed44:289_class-56,44,289_class-56,0.41788208,0.41788208,0.41788208,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed44:290_class-0,44,290_class-0,0.76213598,0.59737724,0.59737724,3,3,0,0,0,0.00000000,-0.16475874,-0.16475874
seed44:291_class-52,44,291_class-52,0.28897506,0.28897506,0.28897506,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed44:292_class-32,44,292_class-32,0.42223170,0.78915745,0.78915745,3,3,0,1,1,0.00000000,0.36692575,0.36692575
seed44:293_class-4,44,293_class-4,0.53383863,0.53384244,0.53384244,3,3,0,1,1,0.00000000,0.00000381,0.00000381
seed44:294_class-24,44,294_class-24,0.19655733,0.29602721,0.29602721,4,4,0,1,1,0.00000000,0.09946989,0.09946989
seed44:295_class-8,44,295_class-8,0.07034168,0.06757553,0.07034168,1,0,1,0,1,0.00276615,-0.00276615,0.00000000
seed44:296_class-76,44,296_class-76,0.39379969,0.47959989,0.47959989,5,5,0,1,1,0.00000000,0.08580020,0.08580020
seed44:297_class-32,44,297_class-32,0.45847031,0.45847031,0.45847031,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed44:298_class-4,44,298_class-4,0.33685738,0.31180930,0.33685738,4,0,1,0,1,0.02504808,-0.02504808,0.00000000
seed44:299_class-40,44,299_class-40,0.38180706,0.38910049,0.38180706,2,0,1,1,1,-0.00729343,0.00729343,0.00000000
