fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_original,support_fg_delta_vs_baseline,support_fg_ndr_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_original,support_decoder_fg_delta_vs_baseline,support_decoder_fg_ndr_delta_vs_original
1,fold1:204_class-9,204_class-9,0.38032702,0.36827305,2,0,0.36827305,2,0,0,0.00000000,-0.01205397,0,0.36827305,2,0,0,0.00000000,-0.01205397,0
1,fold1:205_class-9,205_class-9,0.94246805,0.89171219,5,0,0.94246805,0,1,1,0.05075586,0.00000000,1,0.94246805,0,1,1,0.05075586,0.00000000,1
1,fold1:206_class-6,206_class-6,0.98220801,0.93996435,2,0,0.93996435,2,0,0,0.00000000,-0.04224366,0,0.93996435,2,0,0,0.00000000,-0.04224366,0
1,fold1:207_class-9,207_class-9,0.97083151,0.92790848,5,0,0.97083151,0,1,1,0.04292303,0.00000000,1,0.97083151,0,1,1,0.04292303,0.00000000,1
1,fold1:208_class-9,208_class-9,0.79719710,0.60064590,4,0,0.60064590,4,0,0,0.00000000,-0.19655120,0,0.60064590,4,0,0,0.00000000,-0.19655120,0
1,fold1:209_class-5,209_class-5,0.90877926,0.84512579,2,0,0.90877926,0,1,1,0.06365347,0.00000000,1,0.90877926,0,1,1,0.06365347,0.00000000,1
1,fold1:210_class-6,210_class-6,0.12360840,0.12118167,2,0,0.12118167,2,0,0,0.00000000,-0.00242674,0,0.12360840,0,1,1,0.00242674,0.00000000,1
1,fold1:211_class-6,211_class-6,0.33779669,0.30510449,5,0,0.30510449,5,0,0,0.00000000,-0.03269219,0,0.30510449,5,0,0,0.00000000,-0.03269219,0
1,fold1:212_class-7,212_class-7,0.99491900,0.96459115,1,0,0.99491900,0,1,1,0.03032786,0.00000000,1,0.99491900,0,1,1,0.03032786,0.00000000,1
1,fold1:213_class-8,213_class-8,0.33442473,0.42199853,4,1,0.42199853,4,0,1,0.00000000,0.08757380,0,0.33442473,0,1,1,-0.08757380,0.00000000,0
1,fold1:214_class-8,214_class-8,0.99827886,0.45957172,2,0,0.45957172,2,0,0,0.00000000,-0.53870714,0,0.45957172,2,0,0,0.00000000,-0.53870714,0
1,fold1:215_class-8,215_class-8,0.35782358,0.36395290,1,1,0.36395290,1,0,1,0.00000000,0.00612932,0,0.36395290,1,0,1,0.00000000,0.00612932,0
1,fold1:216_class-7,216_class-7,0.95619905,0.95619905,0,1,0.95619905,0,0,1,0.00000000,0.00000000,0,0.95619905,0,0,1,0.00000000,0.00000000,0
1,fold1:217_class-5,217_class-5,0.99415219,0.99415219,0,1,0.99415219,0,0,1,0.00000000,0.00000000,0,0.99415219,0,0,1,0.00000000,0.00000000,0
1,fold1:218_class-9,218_class-9,0.44119218,0.57460666,2,1,0.44119218,0,1,1,-0.13341448,0.00000000,0,0.44119218,0,1,1,-0.13341448,0.00000000,0
1,fold1:219_class-8,219_class-8,0.44581640,0.39280900,1,0,0.39280900,1,0,0,0.00000000,-0.05300739,0,0.39280900,1,0,0,0.00000000,-0.05300739,0
1,fold1:220_class-6,220_class-6,0.29157242,0.28938568,2,0,0.28938568,2,0,0,0.00000000,-0.00218675,0,0.29157242,0,1,1,0.00218675,0.00000000,1
1,fold1:221_class-9,221_class-9,0.85311627,0.81483763,2,0,0.81483763,2,0,0,0.00000000,-0.03827864,0,0.81483763,2,0,0,0.00000000,-0.03827864,0
1,fold1:222_class-7,222_class-7,0.99122232,0.94007987,3,0,0.99122232,0,1,1,0.05114245,0.00000000,1,0.99122232,0,1,1,0.05114245,0.00000000,1
1,fold1:223_class-7,223_class-7,0.99872476,0.96811509,5,0,0.96811509,5,0,0,0.00000000,-0.03060967,0,0.96811509,5,0,0,0.00000000,-0.03060967,0
1,fold1:224_class-6,224_class-6,0.97921598,0.96856821,5,0,0.96856821,5,0,0,0.00000000,-0.01064777,0,0.96856821,5,0,0,0.00000000,-0.01064777,0
1,fold1:225_class-6,225_class-6,0.53825486,0.79973483,3,1,0.53825486,0,1,1,-0.26147997,0.00000000,0,0.53825486,0,1,1,-0.26147997,0.00000000,0
1,fold1:226_class-9,226_class-9,0.52717102,0.52717102,0,1,0.52717102,0,0,1,0.00000000,0.00000000,0,0.52717102,0,0,1,0.00000000,0.00000000,0
1,fold1:227_class-8,227_class-8,0.32244840,0.30899209,1,0,0.32244840,0,1,1,0.01345631,0.00000000,1,0.32244840,0,1,1,0.01345631,0.00000000,1
1,fold1:228_class-6,228_class-6,0.38625824,0.37473166,2,0,0.38625824,0,1,1,0.01152658,0.00000000,1,0.38625824,0,1,1,0.01152658,0.00000000,1
1,fold1:229_class-5,229_class-5,0.99660468,0.96701586,3,0,0.99660468,0,1,1,0.02958882,0.00000000,1,0.99660468,0,1,1,0.02958882,0.00000000,1
1,fold1:230_class-6,230_class-6,0.85347760,0.39247477,5,0,0.39247477,5,0,0,0.00000000,-0.46100283,0,0.39247477,5,0,0,0.00000000,-0.46100283,0
1,fold1:231_class-6,231_class-6,0.63780594,0.69226557,4,1,0.69226557,4,0,1,0.00000000,0.05445963,0,0.69226557,4,0,1,0.00000000,0.05445963,0
1,fold1:232_class-8,232_class-8,0.52486634,0.71471190,2,1,0.52486634,0,1,1,-0.18984556,0.00000000,0,0.52486634,0,1,1,-0.18984556,0.00000000,0
1,fold1:233_class-8,233_class-8,0.71167731,0.64883977,1,0,0.71167731,0,1,1,0.06283754,0.00000000,1,0.71167731,0,1,1,0.06283754,0.00000000,1
1,fold1:234_class-9,234_class-9,0.99835849,0.97338331,2,0,0.99835849,0,1,1,0.02497518,0.00000000,1,0.99835849,0,1,1,0.02497518,0.00000000,1
1,fold1:235_class-6,235_class-6,0.99930000,0.91893959,4,0,0.99930000,0,1,1,0.08036041,0.00000000,1,0.99930000,0,1,1,0.08036041,0.00000000,1
1,fold1:236_class-9,236_class-9,0.79185003,0.75720185,4,0,0.79185003,0,1,1,0.03464818,0.00000000,1,0.79185003,0,1,1,0.03464818,0.00000000,1
1,fold1:237_class-6,237_class-6,0.64533854,0.85407060,2,1,0.85407060,2,0,1,0.00000000,0.20873207,0,0.85407060,2,0,1,0.00000000,0.20873207,0
1,fold1:238_class-5,238_class-5,0.93715912,0.93715912,0,1,0.93715912,0,0,1,0.00000000,0.00000000,0,0.93715912,0,0,1,0.00000000,0.00000000,0
1,fold1:239_class-7,239_class-7,0.99929571,0.96791720,2,0,0.99929571,0,1,1,0.03137851,0.00000000,1,0.99929571,0,1,1,0.03137851,0.00000000,1
1,fold1:240_class-9,240_class-9,0.99345869,0.91396570,5,0,0.91396570,5,0,0,0.00000000,-0.07949299,0,0.91396570,5,0,0,0.00000000,-0.07949299,0
1,fold1:241_class-8,241_class-8,0.35720101,0.30135798,3,0,0.35720101,0,1,1,0.05584303,0.00000000,1,0.35720101,0,1,1,0.05584303,0.00000000,1
1,fold1:242_class-8,242_class-8,0.30865094,0.41623861,2,1,0.41623861,2,0,1,0.00000000,0.10758767,0,0.41623861,2,0,1,0.00000000,0.10758767,0
1,fold1:243_class-7,243_class-7,0.99121487,0.72296059,5,0,0.72296059,5,0,0,0.00000000,-0.26825428,0,0.99121487,0,1,1,0.26825428,0.00000000,1
1,fold1:244_class-5,244_class-5,0.96960342,0.94059801,2,0,0.96960342,0,1,1,0.02900541,0.00000000,1,0.96960342,0,1,1,0.02900541,0.00000000,1
1,fold1:245_class-8,245_class-8,0.57923734,0.62234402,4,1,0.57923734,0,1,1,-0.04310668,0.00000000,0,0.57923734,0,1,1,-0.04310668,0.00000000,0
1,fold1:246_class-8,246_class-8,0.30278370,0.29164162,3,0,0.30278370,0,1,1,0.01114208,0.00000000,1,0.30278370,0,1,1,0.01114208,0.00000000,1
1,fold1:247_class-7,247_class-7,0.91994035,0.86061019,2,0,0.86061019,2,0,0,0.00000000,-0.05933017,0,0.86061019,2,0,0,0.00000000,-0.05933017,0
1,fold1:248_class-6,248_class-6,0.40560222,0.41424364,2,1,0.41424364,2,0,1,0.00000000,0.00864142,0,0.40560222,0,1,1,-0.00864142,0.00000000,0
1,fold1:249_class-7,249_class-7,0.99883395,0.96179163,3,0,0.99883395,0,1,1,0.03704232,0.00000000,1,0.99883395,0,1,1,0.03704232,0.00000000,1
1,fold1:250_class-5,250_class-5,0.89051080,0.85362124,3,0,0.89051080,0,1,1,0.03688955,0.00000000,1,0.89051080,0,1,1,0.03688955,0.00000000,1
1,fold1:251_class-6,251_class-6,0.27255872,0.82461810,4,1,0.82461810,4,0,1,0.00000000,0.55205938,0,0.82461810,4,0,1,0.00000000,0.55205938,0
1,fold1:252_class-8,252_class-8,0.45064998,0.37372813,2,0,0.37372813,2,0,0,0.00000000,-0.07692185,0,0.37372813,2,0,0,0.00000000,-0.07692185,0
1,fold1:253_class-7,253_class-7,0.97111678,0.87664086,4,0,0.87664086,4,0,0,0.00000000,-0.09447592,0,0.87664086,4,0,0,0.00000000,-0.09447592,0
1,fold1:254_class-5,254_class-5,0.90979528,0.88323510,1,0,0.88323510,1,0,0,0.00000000,-0.02656019,0,0.88323510,1,0,0,0.00000000,-0.02656019,0
1,fold1:255_class-6,255_class-6,0.98697001,0.96200240,5,0,0.98697001,0,1,1,0.02496761,0.00000000,1,0.98697001,0,1,1,0.02496761,0.00000000,1
1,fold1:256_class-5,256_class-5,0.70143259,0.67410696,2,0,0.70143259,0,1,1,0.02732563,0.00000000,1,0.70143259,0,1,1,0.02732563,0.00000000,1
1,fold1:257_class-8,257_class-8,0.54939878,0.57818305,4,1,0.57818305,4,0,1,0.00000000,0.02878428,0,0.57818305,4,0,1,0.00000000,0.02878428,0
1,fold1:258_class-5,258_class-5,0.99831975,0.96431231,2,0,0.96431231,2,0,0,0.00000000,-0.03400743,0,0.96431231,2,0,0,0.00000000,-0.03400743,0
1,fold1:259_class-7,259_class-7,0.99560916,0.99560916,0,1,0.99560916,0,0,1,0.00000000,0.00000000,0,0.99560916,0,0,1,0.00000000,0.00000000,0
1,fold1:260_class-7,260_class-7,0.97933149,0.77121711,4,0,0.97933149,0,1,1,0.20811439,0.00000000,1,0.97933149,0,1,1,0.20811439,0.00000000,1
1,fold1:261_class-5,261_class-5,0.25547564,0.25230688,1,0,0.25547564,0,1,1,0.00316876,0.00000000,1,0.25547564,0,1,1,0.00316876,0.00000000,1
1,fold1:262_class-8,262_class-8,0.34011418,0.31552717,1,0,0.34011418,0,1,1,0.02458701,0.00000000,1,0.34011418,0,1,1,0.02458701,0.00000000,1
1,fold1:263_class-6,263_class-6,0.12109084,0.10742759,4,0,0.12109084,0,1,1,0.01366325,0.00000000,1,0.12109084,0,1,1,0.01366325,0.00000000,1
1,fold1:264_class-7,264_class-7,0.99677867,0.95727509,4,0,0.99677867,0,1,1,0.03950357,0.00000000,1,0.99677867,0,1,1,0.03950357,0.00000000,1
1,fold1:265_class-6,265_class-6,0.92025018,0.89389879,3,0,0.89389879,3,0,0,0.00000000,-0.02635139,0,0.89389879,3,0,0,0.00000000,-0.02635139,0
1,fold1:266_class-9,266_class-9,0.98996711,0.91884995,1,0,0.98996711,0,1,1,0.07111716,0.00000000,1,0.98996711,0,1,1,0.07111716,0.00000000,1
1,fold1:267_class-6,267_class-6,0.99052352,0.94503498,2,0,0.94503498,2,0,0,0.00000000,-0.04548854,0,0.99052352,0,1,1,0.04548854,0.00000000,1
1,fold1:268_class-7,268_class-7,0.55327344,0.53533220,1,0,0.53533220,1,0,0,0.00000000,-0.01794124,0,0.53533220,1,0,0,0.00000000,-0.01794124,0
1,fold1:269_class-5,269_class-5,0.98537004,0.94339311,4,0,0.98537004,0,1,1,0.04197693,0.00000000,1,0.98537004,0,1,1,0.04197693,0.00000000,1
1,fold1:270_class-6,270_class-6,0.43600190,0.45342758,5,1,0.43600190,0,1,1,-0.01742569,0.00000000,0,0.43600190,0,1,1,-0.01742569,0.00000000,0
1,fold1:271_class-8,271_class-8,0.42246798,0.36886045,5,0,0.42246798,0,1,1,0.05360752,0.00000000,1,0.42246798,0,1,1,0.05360752,0.00000000,1
1,fold1:272_class-5,272_class-5,0.99502623,0.97006071,5,0,0.99502623,0,1,1,0.02496552,0.00000000,1,0.99502623,0,1,1,0.02496552,0.00000000,1
1,fold1:273_class-7,273_class-7,0.49490106,0.47393841,4,0,0.47393841,4,0,0,0.00000000,-0.02096266,0,0.47393841,4,0,0,0.00000000,-0.02096266,0
1,fold1:274_class-7,274_class-7,0.96432698,0.96432698,0,1,0.96432698,0,0,1,0.00000000,0.00000000,0,0.96432698,0,0,1,0.00000000,0.00000000,0
1,fold1:275_class-9,275_class-9,0.87177193,0.84870213,4,0,0.87177193,0,1,1,0.02306980,0.00000000,1,0.87177193,0,1,1,0.02306980,0.00000000,1
1,fold1:276_class-7,276_class-7,0.95450008,0.82100242,3,0,0.82100242,3,0,0,0.00000000,-0.13349766,0,0.95450008,0,1,1,0.13349766,0.00000000,1
1,fold1:277_class-6,277_class-6,0.99670577,0.99670577,0,1,0.99670577,0,0,1,0.00000000,0.00000000,0,0.99670577,0,0,1,0.00000000,0.00000000,0
1,fold1:278_class-9,278_class-9,0.29136661,0.23374003,2,0,0.23374003,2,0,0,0.00000000,-0.05762658,0,0.29136661,0,1,1,0.05762658,0.00000000,1
1,fold1:279_class-9,279_class-9,0.75842321,0.82248557,5,1,0.75842321,0,1,1,-0.06406236,0.00000000,0,0.75842321,0,1,1,-0.06406236,0.00000000,0
1,fold1:280_class-7,280_class-7,0.55772936,0.95323962,4,1,0.55772936,0,1,1,-0.39551026,0.00000000,0,0.55772936,0,1,1,-0.39551026,0.00000000,0
1,fold1:281_class-5,281_class-5,0.99671209,0.96504128,2,0,0.96504128,2,0,0,0.00000000,-0.03167081,0,0.96504128,2,0,0,0.00000000,-0.03167081,0
1,fold1:282_class-7,282_class-7,0.99907857,0.91877317,2,0,0.99907857,0,1,1,0.08030540,0.00000000,1,0.99907857,0,1,1,0.08030540,0.00000000,1
1,fold1:283_class-7,283_class-7,0.99020898,0.95741457,1,0,0.95741457,1,0,0,0.00000000,-0.03279442,0,0.99020898,0,1,1,0.03279442,0.00000000,1
1,fold1:284_class-7,284_class-7,0.99408996,0.76441276,1,0,0.99408996,0,1,1,0.22967720,0.00000000,1,0.99408996,0,1,1,0.22967720,0.00000000,1
1,fold1:285_class-5,285_class-5,0.45578575,0.25804019,4,0,0.25804019,4,0,0,0.00000000,-0.19774556,0,0.25804019,4,0,0,0.00000000,-0.19774556,0
1,fold1:286_class-6,286_class-6,0.17163371,0.16686995,5,0,0.16686995,5,0,0,0.00000000,-0.00476375,0,0.17163371,0,1,1,0.00476375,0.00000000,1
1,fold1:287_class-7,287_class-7,0.99032056,0.94762266,4,0,0.99032056,0,1,1,0.04269791,0.00000000,1,0.99032056,0,1,1,0.04269791,0.00000000,1
1,fold1:288_class-6,288_class-6,0.26906794,0.16752727,4,0,0.26906794,0,1,1,0.10154067,0.00000000,1,0.26906794,0,1,1,0.10154067,0.00000000,1
1,fold1:289_class-8,289_class-8,0.39599800,0.37144858,1,0,0.37144858,1,0,0,0.00000000,-0.02454942,0,0.37144858,1,0,0,0.00000000,-0.02454942,0
1,fold1:290_class-5,290_class-5,0.63393688,0.94817019,5,1,0.63393688,0,1,1,-0.31423330,0.00000000,0,0.63393688,0,1,1,-0.31423330,0.00000000,0
1,fold1:291_class-7,291_class-7,0.99655890,0.99655890,0,1,0.99655890,0,0,1,0.00000000,0.00000000,0,0.99655890,0,0,1,0.00000000,0.00000000,0
1,fold1:292_class-9,292_class-9,0.86814749,0.82962370,5,0,0.86814749,0,1,1,0.03852379,0.00000000,1,0.86814749,0,1,1,0.03852379,0.00000000,1
1,fold1:293_class-8,293_class-8,0.41278315,0.34952801,3,0,0.41278315,0,1,1,0.06325513,0.00000000,1,0.41278315,0,1,1,0.06325513,0.00000000,1
1,fold1:294_class-6,294_class-6,0.38464954,0.69804662,2,1,0.38464954,0,1,1,-0.31339708,0.00000000,0,0.38464954,0,1,1,-0.31339708,0.00000000,0
1,fold1:295_class-8,295_class-8,0.35928953,0.40151885,5,1,0.40151885,5,0,1,0.00000000,0.04222932,0,0.40151885,5,0,1,0.00000000,0.04222932,0
1,fold1:296_class-7,296_class-7,0.76082397,0.87196267,4,1,0.76082397,0,1,1,-0.11113870,0.00000000,0,0.76082397,0,1,1,-0.11113870,0.00000000,0
1,fold1:297_class-6,297_class-6,0.43088996,0.40643820,1,0,0.40643820,1,0,0,0.00000000,-0.02445176,0,0.40643820,1,0,0,0.00000000,-0.02445176,0
1,fold1:298_class-8,298_class-8,0.57765210,0.41129133,2,0,0.57765210,0,1,1,0.16636077,0.00000000,1,0.57765210,0,1,1,0.16636077,0.00000000,1
1,fold1:299_class-7,299_class-7,0.75810379,0.73634958,5,0,0.73634958,5,0,0,0.00000000,-0.02175421,0,0.73634958,5,0,0,0.00000000,-0.02175421,0
2,fold2:0_class-14,0_class-14,0.71040964,0.33065259,5,0,0.33065259,5,0,0,0.00000000,-0.37975705,0,0.33065259,5,0,0,0.00000000,-0.37975705,0
2,fold2:1_class-14,1_class-14,0.44331941,0.25429571,3,0,0.44331941,0,1,1,0.18902370,0.00000000,1,0.44331941,0,1,1,0.18902370,0.00000000,1
2,fold2:2_class-12,2_class-12,0.96002448,0.90424323,1,0,0.90424323,1,0,0,0.00000000,-0.05578125,0,0.90424323,1,0,0,0.00000000,-0.05578125,0
2,fold2:3_class-14,3_class-14,0.97911382,0.94840497,5,0,0.94840497,5,0,0,0.00000000,-0.03070885,0,0.94840497,5,0,0,0.00000000,-0.03070885,0
2,fold2:4_class-10,4_class-10,0.68627584,0.45122546,3,0,0.68627584,0,1,1,0.23505038,0.00000000,1,0.68627584,0,1,1,0.23505038,0.00000000,1
2,fold2:5_class-14,5_class-14,0.45397040,0.58607203,3,1,0.45397040,0,1,1,-0.13210163,0.00000000,0,0.45397040,0,1,1,-0.13210163,0.00000000,0
2,fold2:6_class-12,6_class-12,0.87911582,0.84862196,2,0,0.84862196,2,0,0,0.00000000,-0.03049386,0,0.87911582,0,1,1,0.03049386,0.00000000,1
2,fold2:7_class-14,7_class-14,0.41583705,0.40161908,1,0,0.40161908,1,0,0,0.00000000,-0.01421797,0,0.40161908,1,0,0,0.00000000,-0.01421797,0
2,fold2:8_class-12,8_class-12,0.88622570,0.84278315,1,0,0.84278315,1,0,0,0.00000000,-0.04344255,0,0.84278315,1,0,0,0.00000000,-0.04344255,0
2,fold2:9_class-14,9_class-14,0.94168818,0.59207898,3,0,0.59207898,3,0,0,0.00000000,-0.34960920,0,0.94168818,0,1,1,0.34960920,0.00000000,1
2,fold2:10_class-10,10_class-10,0.13690932,0.37951234,1,1,0.37951234,1,0,1,0.00000000,0.24260302,0,0.37951234,1,0,1,0.00000000,0.24260302,0
2,fold2:11_class-10,11_class-10,0.28970134,0.37670454,1,1,0.37670454,1,0,1,0.00000000,0.08700320,0,0.37670454,1,0,1,0.00000000,0.08700320,0
2,fold2:12_class-14,12_class-14,0.29410908,0.35988766,2,1,0.29410908,0,1,1,-0.06577858,0.00000000,0,0.29410908,0,1,1,-0.06577858,0.00000000,0
2,fold2:13_class-14,13_class-14,0.99000663,0.96352071,3,0,0.99000663,0,1,1,0.02648592,0.00000000,1,0.99000663,0,1,1,0.02648592,0.00000000,1
2,fold2:14_class-14,14_class-14,0.43482810,0.35391542,4,0,0.43482810,0,1,1,0.08091268,0.00000000,1,0.43482810,0,1,1,0.08091268,0.00000000,1
2,fold2:15_class-11,15_class-11,0.87339342,0.60094494,1,0,0.60094494,1,0,0,0.00000000,-0.27244848,0,0.60094494,1,0,0,0.00000000,-0.27244848,0
2,fold2:16_class-14,16_class-14,0.53128171,0.36447921,1,0,0.36447921,1,0,0,0.00000000,-0.16680250,0,0.53128171,0,1,1,0.16680250,0.00000000,1
2,fold2:17_class-14,17_class-14,0.92489564,0.61748189,3,0,0.61748189,3,0,0,0.00000000,-0.30741376,0,0.61748189,3,0,0,0.00000000,-0.30741376,0
2,fold2:18_class-14,18_class-14,0.46358770,0.46358770,0,1,0.46358770,0,0,1,0.00000000,0.00000000,0,0.46358770,0,0,1,0.00000000,0.00000000,0
2,fold2:19_class-14,19_class-14,0.54638165,0.92194563,3,1,0.54638165,0,1,1,-0.37556398,0.00000000,0,0.54638165,0,1,1,-0.37556398,0.00000000,0
2,fold2:20_class-10,20_class-10,0.38286409,0.36347345,3,0,0.38286409,0,1,1,0.01939064,0.00000000,1,0.38286409,0,1,1,0.01939064,0.00000000,1
2,fold2:21_class-14,21_class-14,0.67995441,0.65568036,4,0,0.67995441,0,1,1,0.02427405,0.00000000,1,0.67995441,0,1,1,0.02427405,0.00000000,1
2,fold2:22_class-14,22_class-14,0.33144808,0.41810709,2,1,0.41810709,2,0,1,0.00000000,0.08665901,0,0.41810709,2,0,1,0.00000000,0.08665901,0
2,fold2:23_class-14,23_class-14,0.58457071,0.95362055,3,1,0.95362055,3,0,1,0.00000000,0.36904985,0,0.95362055,3,0,1,0.00000000,0.36904985,0
2,fold2:24_class-12,24_class-12,0.86555892,0.82131112,5,0,0.86555892,0,1,1,0.04424781,0.00000000,1,0.86555892,0,1,1,0.04424781,0.00000000,1
2,fold2:25_class-14,25_class-14,0.57188016,0.92037189,3,1,0.92037189,3,0,1,0.00000000,0.34849173,0,0.57188016,0,1,1,-0.34849173,0.00000000,0
2,fold2:26_class-14,26_class-14,0.43685466,0.42097428,4,0,0.43685466,0,1,1,0.01588038,0.00000000,1,0.43685466,0,1,1,0.01588038,0.00000000,1
2,fold2:27_class-14,27_class-14,0.48076302,0.48076302,0,1,0.48076302,0,0,1,0.00000000,0.00000000,0,0.48076302,0,0,1,0.00000000,0.00000000,0
2,fold2:28_class-10,28_class-10,0.42020762,0.40721172,3,0,0.40721172,3,0,0,0.00000000,-0.01299590,0,0.40721172,3,0,0,0.00000000,-0.01299590,0
2,fold2:29_class-14,29_class-14,0.60301542,0.70147324,5,1,0.60301542,0,1,1,-0.09845781,0.00000000,0,0.60301542,0,1,1,-0.09845781,0.00000000,0
2,fold2:30_class-14,30_class-14,0.93660474,0.63430125,2,0,0.93660474,0,1,1,0.30230349,0.00000000,1,0.93660474,0,1,1,0.30230349,0.00000000,1
2,fold2:31_class-11,31_class-11,0.64768296,0.93987572,5,1,0.93987572,5,0,1,0.00000000,0.29219276,0,0.93987572,5,0,1,0.00000000,0.29219276,0
2,fold2:32_class-12,32_class-12,0.40186706,0.39629817,5,0,0.39629817,5,0,0,0.00000000,-0.00556889,0,0.39629817,5,0,0,0.00000000,-0.00556889,0
2,fold2:33_class-12,33_class-12,0.42298323,0.45133975,4,1,0.42298323,0,1,1,-0.02835652,0.00000000,0,0.42298323,0,1,1,-0.02835652,0.00000000,0
2,fold2:34_class-14,34_class-14,0.38755628,0.34825858,2,0,0.34825858,2,0,0,0.00000000,-0.03929770,0,0.34825858,2,0,0,0.00000000,-0.03929770,0
2,fold2:35_class-13,35_class-13,0.51182044,0.40211952,3,0,0.40211952,3,0,0,0.00000000,-0.10970092,0,0.40211952,3,0,0,0.00000000,-0.10970092,0
2,fold2:36_class-11,36_class-11,0.78209752,0.96325922,5,1,0.96325922,5,0,1,0.00000000,0.18116170,0,0.96325922,5,0,1,0.00000000,0.18116170,0
2,fold2:37_class-14,37_class-14,0.38318110,0.66066122,3,1,0.38318110,0,1,1,-0.27748013,0.00000000,0,0.38318110,0,1,1,-0.27748013,0.00000000,0
2,fold2:38_class-14,38_class-14,0.99660301,0.85897791,5,0,0.85897791,5,0,0,0.00000000,-0.13762510,0,0.85897791,5,0,0,0.00000000,-0.13762510,0
2,fold2:39_class-14,39_class-14,0.04160179,0.01002149,2,0,0.04160179,0,1,1,0.03158030,0.00000000,1,0.04160179,0,1,1,0.03158030,0.00000000,1
2,fold2:40_class-14,40_class-14,0.38173950,0.41397527,1,1,0.41397527,1,0,1,0.00000000,0.03223577,0,0.41397527,1,0,1,0.00000000,0.03223577,0
2,fold2:41_class-11,41_class-11,0.70013738,0.66709995,5,0,0.70013738,0,1,1,0.03303742,0.00000000,1,0.70013738,0,1,1,0.03303742,0.00000000,1
2,fold2:42_class-10,42_class-10,0.88103354,0.88434207,3,1,0.88434207,3,0,1,0.00000000,0.00330853,0,0.88434207,3,0,1,0.00000000,0.00330853,0
2,fold2:43_class-14,43_class-14,0.03074859,0.35002387,5,1,0.35002387,5,0,1,0.00000000,0.31927527,0,0.35002387,5,0,1,0.00000000,0.31927527,0
2,fold2:44_class-14,44_class-14,0.36868918,0.44418874,5,1,0.44418874,5,0,1,0.00000000,0.07549956,0,0.44418874,5,0,1,0.00000000,0.07549956,0
2,fold2:45_class-14,45_class-14,0.61159849,0.58803678,1,0,0.58803678,1,0,0,0.00000000,-0.02356172,0,0.58803678,1,0,0,0.00000000,-0.02356172,0
2,fold2:46_class-13,46_class-13,0.82694483,0.91629696,3,1,0.82694483,0,1,1,-0.08935213,0.00000000,0,0.82694483,0,1,1,-0.08935213,0.00000000,0
2,fold2:47_class-14,47_class-14,0.58171690,0.89755321,2,1,0.89755321,2,0,1,0.00000000,0.31583631,0,0.58171690,0,1,1,-0.31583631,0.00000000,0
2,fold2:48_class-14,48_class-14,0.99750572,0.75783134,4,0,0.99750572,0,1,1,0.23967439,0.00000000,1,0.99750572,0,1,1,0.23967439,0.00000000,1
2,fold2:49_class-11,49_class-11,0.83242929,0.60431862,4,0,0.60431862,4,0,0,0.00000000,-0.22811067,0,0.60431862,4,0,0,0.00000000,-0.22811067,0
2,fold2:50_class-10,50_class-10,0.40916961,0.39023983,4,0,0.40916961,0,1,1,0.01892978,0.00000000,1,0.40916961,0,1,1,0.01892978,0.00000000,1
2,fold2:51_class-14,51_class-14,0.41367728,0.28073537,4,0,0.28073537,4,0,0,0.00000000,-0.13294190,0,0.28073537,4,0,0,0.00000000,-0.13294190,0
2,fold2:52_class-12,52_class-12,0.99174565,0.99174565,0,1,0.99174565,0,0,1,0.00000000,0.00000000,0,0.99174565,0,0,1,0.00000000,0.00000000,0
2,fold2:53_class-14,53_class-14,0.48918402,0.46853149,2,0,0.48918402,0,1,1,0.02065253,0.00000000,1,0.48918402,0,1,1,0.02065253,0.00000000,1
2,fold2:54_class-14,54_class-14,0.93736243,0.93736243,0,1,0.93736243,0,0,1,0.00000000,0.00000000,0,0.93736243,0,0,1,0.00000000,0.00000000,0
2,fold2:55_class-14,55_class-14,0.99307603,0.89015287,2,0,0.99307603,0,1,1,0.10292315,0.00000000,1,0.99307603,0,1,1,0.10292315,0.00000000,1
2,fold2:56_class-11,56_class-11,0.51641941,0.72009939,1,1,0.72009939,1,0,1,0.00000000,0.20367998,0,0.72009939,1,0,1,0.00000000,0.20367998,0
2,fold2:57_class-14,57_class-14,0.75569630,0.43398821,2,0,0.43398821,2,0,0,0.00000000,-0.32170808,0,0.43398821,2,0,0,0.00000000,-0.32170808,0
2,fold2:58_class-14,58_class-14,0.89225626,0.49252671,2,0,0.49252671,2,0,0,0.00000000,-0.39972955,0,0.49252671,2,0,0,0.00000000,-0.39972955,0
2,fold2:59_class-11,59_class-11,0.97968137,0.91468787,4,0,0.97968137,0,1,1,0.06499350,0.00000000,1,0.97968137,0,1,1,0.06499350,0.00000000,1
2,fold2:60_class-13,60_class-13,0.13484117,0.53491288,2,1,0.53491288,2,0,1,0.00000000,0.40007171,0,0.53491288,2,0,1,0.00000000,0.40007171,0
2,fold2:61_class-14,61_class-14,0.33876815,0.37737998,2,1,0.37737998,2,0,1,0.00000000,0.03861183,0,0.37737998,2,0,1,0.00000000,0.03861183,0
